COD_PROVINCIA|IND_SEXO|EDAD|NUM_PERMISOS|NUM_LICENCIAS|NUM_LICENCIAS_PERMISOS|NUM_PERMISOS_A|NUM_PERMISOS_B|NUM_PERMISOS_C|NUM_PERMISOS_D|NUM_PERMISOS_LCM|NUM_PERMISOS_LVA
29|M|35 a 39 años|43771|0|43771|11398|43421|172|108|0|0
29|M|40 a 44 años|54546|0|54546|15946|54014|472|247|0|0
29|M|45 a 49 años|58828|0|58828|19238|57617|574|201|0|0
29|M|50 a 54 años|53753|1|53753|18880|51978|618|148|0|1
29|M|55 a 59 años|46376|0|46376|13691|44660|694|90|0|0
29|M|60 a 64 años|35654|1|35654|9169|34327|661|50|0|1
29|M|65 a 69 años|25031|0|25031|5365|24224|366|17|0|0
29|M|70 a 74 años|15052|0|15052|2385|14680|127|6|0|0
29|M|Más de 74 años|11552|0|11552|2277|11224|44|6|0|0
29|V|15 a 17 años|2176|1|2176|2176|0|0|0|0|1
29|V|18 a 20 años|13870|2|13871|4293|12317|3|0|0|2
29|V|21 a 24 años|26947|0|26947|5652|26346|303|10|0|0
29|V|25 a 29 años|35864|1|35865|8693|35499|993|136|0|1
29|V|30 a 34 años|40116|0|40116|17498|39603|1625|336|0|0
29|V|35 a 39 años|46207|0|46207|25323|45659|3280|792|0|0
29|V|40 a 44 años|54773|0|54773|31785|54020|5350|1445|0|0
29|V|45 a 49 años|64338|1|64338|38389|62575|7437|2220|0|1
29|V|50 a 54 años|62593|2|62593|39471|60104|8010|2974|0|2
29|V|55 a 59 años|57135|6|57136|35928|54258|7254|3060|0|6
29|V|60 a 64 años|49313|12|49314|31314|46505|6235|2446|0|12
29|V|65 a 69 años|39645|7|39645|24657|37308|3007|1035|0|7
29|V|70 a 74 años|30144|13|30144|17851|28125|1105|385|0|13
29|V|Más de 74 años|43961|20|43961|29711|35360|653|286|0|20
30|M|15 a 17 años|530|1|531|530|0|0|0|0|1
30|M|18 a 20 años|7548|0|7548|1040|7073|1|0|0|0
30|M|21 a 24 años|21968|0|21968|1136|21828|55|0|0|0
30|M|25 a 29 años|30661|0|30661|1602|30607|150|15|0|0
30|M|30 a 34 años|35360|0|35360|5378|35264|206|27|0|0
30|M|35 a 39 años|39514|0|39514|8568|39360|329|63|0|0
30|M|40 a 44 años|45471|0|45471|13464|45098|458|141|0|0
30|M|45 a 49 años|50667|0|50667|16945|49709|466|183|0|0
30|M|50 a 54 años|46834|0|46834|16831|45481|491|152|0|0
30|M|55 a 59 años|42792|0|42792|12931|41296|508|124|0|0
30|M|60 a 64 años|33511|0|33511|9084|32044|478|69|0|0
30|M|65 a 69 años|24554|0|24554|5155|23403|276|14|0|0
30|M|70 a 74 años|14724|0|14724|3146|13619|96|2|0|0
30|M|Más de 74 años|12328|0|12328|4255|9552|34|1|0|0
30|V|15 a 17 años|2513|0|2513|2513|0|0|0|0|0
30|V|18 a 20 años|13061|1|13061|4364|11595|25|0|0|1
30|V|21 a 24 años|27505|1|27506|5895|26995|665|5|0|1
30|V|25 a 29 años|36392|0|36392|8033|36159|1862|89|0|0
30|V|30 a 34 años|37519|0|37519|15447|37195|2737|206|0|0
30|V|35 a 39 años|40779|0|40779|21794|40425|4277|535|0|0
30|V|40 a 44 años|50979|1|50980|29831|50346|6984|1065|1|0
30|V|45 a 49 años|62068|1|62068|36655|60419|9431|2073|0|1
30|V|50 a 54 años|58085|0|58085|36909|56064|9452|3727|0|0
30|V|55 a 59 años|53011|3|53011|34704|51009|8349|3909|0|3
30|V|60 a 64 años|43967|1|43967|31776|42069|6957|2949|0|1
30|V|65 a 69 años|35358|3|35358|27147|33568|3285|1193|0|3
30|V|70 a 74 años|26285|5|26285|20799|24576|1104|395|0|5
30|V|Más de 74 años|43809|17|43809|37321|32911|517|165|0|17
31|M|15 a 17 años|118|0|118|118|0|0|0|0|0
31|M|18 a 20 años|2577|0|2577|257|2475|1|1|0|0
31|M|21 a 24 años|9233|0|9233|287|9218|20|1|0|0
31|M|25 a 29 años|12744|0|12744|569|12727|32|6|0|0
31|M|30 a 34 años|12907|0|12907|1437|12877|60|15|0|0
31|M|35 a 39 años|14868|0|14868|1967|14832|82|35|0|0
31|M|40 a 44 años|17996|0|17996|2507|17937|114|72|0|0
31|M|45 a 49 años|21828|0|21828|3161|21715|148|90|0|0
31|M|50 a 54 años|20888|0|20888|3415|20689|143|116|0|0
31|M|55 a 59 años|18643|0|18643|2461|18422|85|77|0|0
31|M|60 a 64 años|15606|0|15606|2040|15365|54|39|0|0
31|M|65 a 69 años|12141|0|12141|1544|11830|17|13|0|0
31|M|70 a 74 años|7606|0|7606|1015|7237|6|2|0|0
31|M|Más de 74 años|6683|0|6683|1592|5704|2|1|0|0
31|V|15 a 17 años|530|11|541|530|0|0|0|0|11
31|V|18 a 20 años|4802|11|4812|1044|4491|2|0|0|11
31|V|21 a 24 años|10696|2|10697|1533|10626|148|2|0|2
31|V|25 a 29 años|14731|0|14731|2604|14700|485|39|0|0
31|V|30 a 34 años|15235|0|15235|4709|15184|747|61|0|0
31|V|35 a 39 años|16805|0|16805|6215|16718|1330|204|0|0
31|V|40 a 44 años|20787|0|20787|8212|20692|2102|406|0|0
31|V|45 a 49 años|25833|0|25833|10628|25595|3010|773|0|0
31|V|50 a 54 años|25421|0|25421|11373|25157|3464|1651|0|0
31|V|55 a 59 años|23464|1|23464|9751|23185|3358|1948|0|1
31|V|60 a 64 años|20537|3|20537|9971|20274|2999|1525|0|3
31|V|65 a 69 años|17338|0|17338|9320|17034|1178|543|0|0
31|V|70 a 74 años|13530|4|13531|7372|13147|291|128|0|4
31|V|Más de 74 años|23476|17|23476|16957|18799|155|72|0|17
32|M|15 a 17 años|14|0|14|14|0|0|0|0|0
32|M|18 a 20 años|816|0|816|39|808|0|0|0|0
32|M|21 a 24 años|2643|0|2643|68|2639|2|1|0|0
32|M|25 a 29 años|3982|0|3982|160|3979|17|4|0|0
32|M|30 a 34 años|5443|0|5443|467|5432|44|9|0|0
32|M|35 a 39 años|6673|0|6673|660|6656|76|27|0|0
32|M|40 a 44 años|8136|0|8136|1031|8122|98|45|0|0
32|M|45 a 49 años|9990|0|9990|1493|9941|109|61|0|0
32|M|50 a 54 años|9347|1|9348|1490|9260|86|67|0|1
32|M|55 a 59 años|9217|0|9217|939|9106|64|33|0|0
32|M|60 a 64 años|8304|1|8304|636|8196|32|19|0|1
32|M|65 a 69 años|6750|2|6750|534|6599|23|6|0|2
32|M|70 a 74 años|4797|6|4798|392|4666|9|2|0|6
32|M|Más de 74 años|4286|3|4286|592|3941|1|0|0|3
32|V|15 a 17 años|139|5|141|139|0|0|0|0|5
32|V|18 a 20 años|1448|5|1453|268|1405|1|0|0|5
32|V|21 a 24 años|3443|0|3443|430|3431|77|0|0|0
32|V|25 a 29 años|5266|0|5266|1026|5253|247|14|0|0
32|V|30 a 34 años|6056|0|6056|2061|6027|508|53|0|0
32|V|35 a 39 años|6907|2|6909|2850|6872|966|176|0|2
32|V|40 a 44 años|8598|3|8601|4083|8542|1417|290|1|2
32|V|45 a 49 años|10483|2|10484|5237|10287|1858|462|0|2
32|V|50 a 54 años|10236|1|10236|4968|10009|1946|910|0|1
32|V|55 a 59 años|10228|2|10228|4249|9969|1923|969|0|2
32|V|60 a 64 años|9900|9|9901|4178|9577|1719|801|1|8
32|V|65 a 69 años|9503|16|9505|4360|9070|969|466|0|16
32|V|70 a 74 años|8364|23|8367|3703|7948|344|164|0|23
32|V|Más de 74 años|16728|111|16729|9120|13967|227|94|0|111
33|M|15 a 17 años|96|0|96|96|0|0|0|0|0
33|M|18 a 20 años|3097|0|3097|223|3040|1|0|0|0
33|M|21 a 24 años|9732|0|9732|419|9710|32|6|0|0
33|M|25 a 29 años|13620|0|13620|651|13596|75|22|0|0
33|M|30 a 34 años|16598|0|16598|1379|16569|102|51|0|0
33|M|35 a 39 años|22153|0|22153|2172|22095|204|86|0|0
33|M|40 a 44 años|29599|0|29599|3489|29512|387|193|0|0
33|M|45 a 49 años|35833|0|35833|4197|35644|404|243|0|0
33|M|50 a 54 años|33285|0|33285|4427|32957|275|193|0|0
33|M|55 a 59 años|29135|0|29135|2904|28835|195|131|0|0
33|M|60 a 64 años|25349|0|25349|2147|25059|103|69|0|0
33|M|65 a 69 años|20948|1|20949|1521|20624|19|10|0|1
33|M|70 a 74 años|12599|2|12599|945|12277|13|3|0|2
33|M|Más de 74 años|10340|0|10340|1802|9256|2|0|0|0
33|V|15 a 17 años|461|3|461|461|0|0|0|0|3
33|V|18 a 20 años|5414|2|5416|1050|5234|1|0|0|2
33|V|21 a 24 años|11176|0|11176|1722|11106|268|6|0|0
33|V|25 a 29 años|15816|0|15816|2880|15753|818|87|0|0
33|V|30 a 34 años|17756|0|17756|5204|17665|1314|193|0|0
33|V|35 a 39 años|21974|1|21974|7893|21836|2281|446|0|1
33|V|40 a 44 años|27963|1|27963|11027|27799|3552|734|0|1
33|V|45 a 49 años|37301|0|37301|15929|36713|5228|1326|0|0
33|V|50 a 54 años|37371|2|37372|16693|36556|5421|2426|0|2
33|V|55 a 59 años|35281|2|35281|14022|34505|4889|2588|0|2
33|V|60 a 64 años|34095|4|34096|13545|33205|4320|2239|0|4
33|V|65 a 69 años|32291|9|32291|12118|31274|2053|904|0|9
33|V|70 a 74 años|26249|23|26250|9325|25316|564|241|0|23
33|V|Más de 74 años|40434|29|40434|23067|34019|339|144|0|29
34|M|15 a 17 años|6|0|6|6|0|0|0|0|0
34|M|18 a 20 años|530|0|530|9|529|0|0|0|0
34|M|21 a 24 años|1644|0|1644|40|1642|5|0|0|0
34|M|25 a 29 años|2618|0|2618|78|2615|15|3|0|0
34|M|30 a 34 años|2975|0|2975|187|2972|19|6|0|0
34|M|35 a 39 años|3626|0|3626|273|3620|44|6|0|0
34|M|40 a 44 años|4260|0|4260|411|4244|75|28|0|0
34|M|45 a 49 años|4866|0|4866|528|4849|70|27|0|0
34|M|50 a 54 años|4604|0|4604|555|4562|53|24|0|0
34|M|55 a 59 años|4684|0|4684|435|4647|30|19|0|0
34|M|60 a 64 años|4434|0|4434|447|4367|23|13|0|0
34|M|65 a 69 años|3387|0|3387|327|3315|3|5|0|0
34|M|70 a 74 años|1846|0|1846|167|1790|0|0|0|0
34|M|Más de 74 años|1252|0|1252|225|1108|0|0|0|0
34|V|15 a 17 años|56|14|68|56|0|0|0|0|14
34|V|18 a 20 años|828|2|830|99|806|1|0|0|2
34|V|21 a 24 años|1923|0|1923|241|1914|34|1|0|0
34|V|25 a 29 años|3004|0|3004|500|2998|159|6|0|0
34|V|30 a 34 años|3406|0|3406|1011|3399|262|23|0|0
34|V|35 a 39 años|4050|0|4050|1409|4035|493|80|0|0
34|V|40 a 44 años|4779|0|4779|1869|4763|733|151|0|0
34|V|45 a 49 años|5451|0|5451|2101|5396|920|249|0|0
34|V|50 a 54 años|5518|0|5518|2122|5432|1028|479|0|0
34|V|55 a 59 años|5872|0|5872|2010|5789|1151|663|0|0
34|V|60 a 64 años|6055|1|6055|2371|5956|1162|576|0|1
34|V|65 a 69 años|5747|1|5747|2922|5604|498|206|0|1
34|V|70 a 74 años|4466|1|4466|2785|4289|91|31|0|1
34|V|Más de 74 años|7376|2|7376|5684|5324|41|15|0|2
35|M|15 a 17 años|26|0|26|26|0|0|0|0|0
35|M|18 a 20 años|3110|0|3110|127|3068|0|0|0|0
35|M|21 a 24 años|12173|0|12173|302|12153|22|2|0|0
35|M|25 a 29 años|19420|0|19420|870|19364|79|47|0|0
35|M|30 a 34 años|23879|0|23879|1867|23789|86|81|0|0
35|M|35 a 39 años|28678|0|28678|3020|28570|211|184|0|0
35|M|40 a 44 años|32475|0|32475|4839|32312|249|226|0|0
35|M|45 a 49 años|35879|0|35879|5907|35436|333|212|0|0
35|M|50 a 54 años|37108|0|37108|5942|36483|410|226|0|0
35|M|55 a 59 años|32091|0|32091|3635|31633|346|128|0|0
35|M|60 a 64 años|24396|0|24396|2183|24131|311|77|0|0
35|M|65 a 69 años|16546|0|16546|1289|16398|148|17|0|0
35|M|70 a 74 años|10775|0|10775|729|10698|41|5|0|0
35|M|Más de 74 años|7521|0|7521|774|7456|16|1|0|0
35|V|15 a 17 años|233|0|233|233|0|0|0|0|0
35|V|18 a 20 años|4891|0|4891|677|4670|1|0|0|0
35|V|21 a 24 años|14045|0|14045|1615|13865|243|7|0|0
35|V|25 a 29 años|21331|0|21331|3479|21120|803|206|0|0
35|V|30 a 34 años|25510|0|25510|7064|25224|1334|492|0|0
35|V|35 a 39 años|28559|0|28559|10272|28192|2383|885|0|0
35|V|40 a 44 años|34150|0|34150|15523|33651|3929|1415|0|0
35|V|45 a 49 años|41207|0|41207|20248|39870|5335|1932|0|0
35|V|50 a 54 años|44704|0|44704|21557|42524|6199|3055|0|0
35|V|55 a 59 años|40213|0|40213|16975|38221|5323|2776|0|0
35|V|60 a 64 años|33393|1|33394|13196|31989|4481|2145|1|0
35|V|65 a 69 años|24555|2|24556|9249|23633|1937|833|1|1
35|V|70 a 74 años|18092|0|18092|6507|17327|716|306|0|0
35|V|Más de 74 años|21940|0|21940|10478|19612|297|139|0|0
36|M|15 a 17 años|75|0|75|75|0|0|0|0|0
36|M|18 a 20 años|4223|0|4223|240|4180|0|0|0|0
36|M|21 a 24 años|11315|0|11315|340|11294|19|0|0|0
36|M|25 a 29 años|15854|0|15854|672|15833|45|7|0|0
36|M|30 a 34 años|19381|0|19381|1646|19343|104|19|0|0
36|M|35 a 39 años|24951|0|24951|3201|24900|326|96|0|0
36|M|40 a 44 años|32394|0|32394|5421|32294|511|182|0|0
36|M|45 a 49 años|38683|0|38683|7120|38414|411|238|0|0
36|M|50 a 54 años|34607|0|34607|7000|34217|293|200|0|0
36|M|55 a 59 años|30505|0|30505|4586|30044|196|159|0|0
36|M|60 a 64 años|25007|2|25007|3064|24520|138|70|0|2
36|M|65 a 69 años|20487|5|20487|2585|19852|50|25|0|5
36|M|70 a 74 años|14447|8|14447|2054|13635|14|5|0|8
36|M|Más de 74 años|13511|6|13511|3100|11540|1|0|0|6
36|V|15 a 17 años|461|12|472|461|0|0|0|0|12
36|V|18 a 20 años|6227|3|6230|1144|6039|2|0|0|3
36|V|21 a 24 años|13831|0|13831|2018|13758|219|6|0|0
36|V|25 a 29 años|18283|0|18283|3586|18206|629|45|0|0
36|V|30 a 34 años|20407|0|20407|7361|20295|1196|103|0|0
36|V|35 a 39 años|21648|1|21649|9532|21478|1943|298|0|1
36|V|40 a 44 años|27749|0|27749|15258|27463|3332|651|0|0
36|V|45 a 49 años|38038|0|38038|22083|37039|4875|1252|0|0
36|V|50 a 54 años|36626|0|36626|20715|35360|5033|2192|0|0
36|V|55 a 59 años|33203|0|33203|16311|32038|4769|2653|0|0
36|V|60 a 64 años|28329|6|28329|13955|27084|3794|1853|0|6
36|V|65 a 69 años|25563|8|25567|12339|24366|1747|780|0|8
36|V|70 a 74 años|21271|10|21271|10053|20122|512|226|0|10
36|V|Más de 74 años|36434|40|36435|21270|30243|241|105|0|40
37|M|15 a 17 años|30|0|30|30|0|0|0|0|0
37|M|18 a 20 años|1426|0|1426|66|1413|0|0|0|0
37|M|21 a 24 años|3988|0|3988|126|3983|13|0|0|0
37|M|25 a 29 años|5801|0|5801|213|5799|29|2|0|0
37|M|30 a 34 años|6833|0|6833|480|6828|73|14|0|0
37|M|35 a 39 años|7316|0|7316|587|7309|65|16|0|0
37|M|40 a 44 años|8637|0|8637|800|8622|69|38|0|0
37|M|45 a 49 años|9709|0|9709|997|9669|82|42|0|0
37|M|50 a 54 años|10092|0|10092|1075|10023|58|36|0|0
37|M|55 a 59 años|9856|0|9856|712|9798|36|19|0|0
37|M|60 a 64 años|8423|0|8423|562|8330|26|19|0|0
37|M|65 a 69 años|6098|0|6098|385|6033|14|5|0|0
37|M|70 a 74 años|3453|0|3453|167|3405|5|1|0|0
37|M|Más de 74 años|2516|0|2516|236|2416|1|0|0|0
37|V|15 a 17 años|155|2|156|155|0|0|0|0|2
37|V|18 a 20 años|2114|3|2116|326|2063|0|0|0|3
37|V|21 a 24 años|4317|1|4318|545|4298|85|2|0|1
37|V|25 a 29 años|5966|0|5966|1061|5953|307|41|0|0
37|V|30 a 34 años|6458|0|6458|2014|6430|473|44|0|0
37|V|35 a 39 años|7891|0|7891|2806|7857|1003|227|0|0
37|V|40 a 44 años|9383|0|9383|3754|9330|1469|422|0|0
37|V|45 a 49 años|10770|1|10771|4156|10643|1823|624|0|1
37|V|50 a 54 años|11393|1|11393|4334|11227|2150|1046|0|1
37|V|55 a 59 años|11867|0|11867|3706|11676|2136|1192|0|0
37|V|60 a 64 años|11888|1|11888|4105|11644|1981|987|0|1
37|V|65 a 69 años|10341|0|10341|3577|10094|872|366|0|0
37|V|70 a 74 años|8001|0|8001|2644|7704|199|88|0|0
37|V|Más de 74 años|14286|12|14286|8115|11742|129|51|0|12
38|M|15 a 17 años|28|0|28|28|0|0|0|0|0
38|M|18 a 20 años|3310|0|3310|126|3265|0|0|0|0
38|M|21 a 24 años|11112|0|11112|189|11099|5|1|0|0
38|M|25 a 29 años|17901|0|17901|582|17880|27|20|0|0
38|M|30 a 34 años|21987|0|21987|1690|21933|58|52|0|0
38|M|35 a 39 años|25838|0|25838|2784|25759|109|127|0|0
38|M|40 a 44 años|31016|0|31016|4517|30904|206|186|0|0
38|M|45 a 49 años|34796|0|34796|5400|34462|281|249|0|0
38|M|50 a 54 años|34206|0|34206|4787|33775|349|260|0|0
38|M|55 a 59 años|30694|1|30694|3171|30372|378|182|0|1
38|M|60 a 64 años|24356|0|24356|2386|24134|255|103|0|0
38|M|65 a 69 años|17074|0|17074|1558|16954|149|40|0|0
38|M|70 a 74 años|11284|0|11284|832|11214|43|5|0|0
38|M|Más de 74 años|9207|0|9207|1103|9133|11|1|0|0
38|V|15 a 17 años|202|0|202|202|0|0|0|0|0
38|V|18 a 20 años|4878|0|4878|595|4680|0|0|0|0
38|V|21 a 24 años|12972|0|12972|1165|12872|117|4|0|0
38|V|25 a 29 años|19810|0|19810|2857|19690|424|79|0|0
38|V|30 a 34 años|23484|0|23484|6355|23293|847|230|0|0
38|V|35 a 39 años|26648|0|26648|9659|26383|1768|554|0|0
38|V|40 a 44 años|31679|1|31679|13587|31301|3186|1063|0|1
38|V|45 a 49 años|38081|1|38081|17145|37012|4451|1688|1|0
38|V|50 a 54 años|39546|0|39546|17309|38067|5521|2701|0|0
38|V|55 a 59 años|35423|0|35423|13640|34172|4947|2643|0|0
38|V|60 a 64 años|30308|0|30308|12401|29106|3975|1965|0|0
38|V|65 a 69 años|23291|1|23292|9337|22280|1998|983|0|1
38|V|70 a 74 años|17066|1|17066|5596|16399|711|350|0|1
38|V|Más de 74 años|22939|4|22941|9407|21363|327|134|0|4
39|M|15 a 17 años|92|0|92|92|0|0|0|0|0
39|M|18 a 20 años|2420|0|2420|189|2358|0|0|0|0
39|M|21 a 24 años|6962|0|6962|192|6946|4|1|0|0
39|M|25 a 29 años|9018|0|9018|316|9002|20|4|0|0
39|M|30 a 34 años|10780|0|10780|1027|10752|50|13|0|0
39|M|35 a 39 años|14364|0|14364|1471|14336|137|39|0|0
39|M|40 a 44 años|17528|0|17528|2477|17472|92|53|0|0
39|M|45 a 49 años|21471|0|21471|3881|21322|119|70|0|0
39|M|50 a 54 años|19823|0|19823|4292|19570|121|73|0|0
39|M|55 a 59 años|17671|0|17671|2999|17432|63|41|0|0
39|M|60 a 64 años|15035|0|15035|2438|14718|45|16|0|0
39|M|65 a 69 años|12411|0|12411|1489|12106|13|5|0|0
39|M|70 a 74 años|7881|0|7881|860|7590|6|1|0|0
39|M|Más de 74 años|6817|0|6817|1618|5785|4|3|0|0
39|V|15 a 17 años|422|8|428|422|0|0|0|0|8
39|V|18 a 20 años|3970|2|3972|950|3710|1|0|0|2
39|V|21 a 24 años|8146|1|8147|1280|8068|109|3|0|1
39|V|25 a 29 años|10400|0|10400|1799|10345|328|47|0|0
39|V|30 a 34 años|11390|1|11391|3387|11342|618|99|0|1
39|V|35 a 39 años|12762|0|12762|4940|12687|1266|255|0|0
39|V|40 a 44 años|18585|1|18586|8198|18470|2142|533|0|1
39|V|45 a 49 años|23315|0|23315|11404|22957|2936|834|0|0
39|V|50 a 54 años|22140|1|22141|11617|21692|3078|1340|0|1
39|V|55 a 59 años|20886|0|20886|10005|20403|3000|1484|0|0
39|V|60 a 64 años|18913|1|18913|9378|18355|2639|1270|0|1
39|V|65 a 69 años|17738|1|17739|8723|17145|1181|500|0|1
39|V|70 a 74 años|13748|0|13748|6612|13133|311|135|0|0
39|V|Más de 74 años|20494|1|20494|13615|16783|141|53|0|1
40|M|15 a 17 años|14|0|14|14|0|0|0|0|0
40|M|18 a 20 años|596|0|596|35|593|0|0|0|0
40|M|21 a 24 años|2199|0|2199|71|2199|7|0|0|0
40|M|25 a 29 años|2931|0|2931|114|2930|7|4|0|0
40|M|30 a 34 años|3046|0|3046|229|3040|21|7|0|0
40|M|35 a 39 años|3452|0|3452|322|3444|31|12|0|0
40|M|40 a 44 años|4048|0|4048|444|4037|55|22|0|0
40|M|45 a 49 años|4910|0|4910|709|4891|55|26|0|0
40|M|50 a 54 años|4826|0|4826|682|4801|45|33|0|0
40|M|55 a 59 años|4895|0|4895|439|4866|30|22|0|0
40|M|60 a 64 años|4384|0|4384|346|4346|15|6|0|0
40|M|65 a 69 años|3203|1|3203|253|3150|5|0|0|1
40|M|70 a 74 años|1690|0|1690|128|1653|2|0|0|0
40|M|Más de 74 años|1267|0|1267|172|1176|0|0|0|0
40|V|15 a 17 años|84|3|87|84|0|0|0|0|3
40|V|18 a 20 años|997|1|998|208|954|0|0|0|1
40|V|21 a 24 años|2224|1|2225|302|2220|57|0|0|1
40|V|25 a 29 años|3301|0|3301|630|3292|198|19|0|0
40|V|30 a 34 años|3670|0|3670|1236|3664|318|46|0|0
40|V|35 a 39 años|3882|0|3882|1348|3868|529|125|0|0
40|V|40 a 44 años|4741|0|4741|1861|4723|868|170|0|0
40|V|45 a 49 años|5537|0|5537|2393|5491|1084|326|0|0
40|V|50 a 54 años|5732|0|5732|2341|5678|1188|586|0|0
40|V|55 a 59 años|5913|1|5913|2088|5867|1137|648|0|1
40|V|60 a 64 años|5661|0|5661|1999|5603|1017|491|0|0
40|V|65 a 69 años|5051|0|5051|1663|4987|449|196|0|0
40|V|70 a 74 años|3558|4|3558|1429|3468|136|49|0|4
40|V|Más de 74 años|6221|17|6221|3952|5076|73|27|0|17
41|M|15 a 17 años|335|0|335|335|0|0|0|0|0
41|M|18 a 20 años|10050|0|10050|683|9784|0|0|0|0
41|M|21 a 24 años|26772|0|26772|966|26677|18|7|0|0
41|M|25 a 29 años|38435|0|38435|1724|38379|109|44|0|0
41|M|30 a 34 años|45955|0|45955|5685|45827|154|91|0|0
41|M|35 a 39 años|50905|0|50905|8810|50705|250|170|0|0
41|M|40 a 44 años|60623|0|60623|14676|60243|429|235|0|0
41|M|45 a 49 años|72844|0|72844|19752|71568|641|306|0|0
41|M|50 a 54 años|63592|0|63592|18870|61653|313|174|0|0
41|M|55 a 59 años|53461|0|53461|12269|51642|191|100|0|0
41|M|60 a 64 años|39642|0|39642|7887|38055|89|39|0|0
41|M|65 a 69 años|26509|1|26509|4722|25232|36|10|0|1
41|M|70 a 74 años|14407|0|14407|1903|13653|13|3|0|0
41|M|Más de 74 años|9132|0|9132|1515|8342|2|1|0|0
41|V|15 a 17 años|2067|1|2068|2067|0|0|0|0|1
41|V|18 a 20 años|14961|3|14962|3341|13809|7|0|0|3
41|V|21 a 24 años|31612|1|31612|4306|31303|423|20|0|1
41|V|25 a 29 años|41353|0|41353|6941|41157|1297|196|0|0
41|V|30 a 34 años|47150|0|47150|18057|46786|2027|408|0|0
41|V|35 a 39 años|52171|0|52171|25802|51807|3544|836|0|0
41|V|40 a 44 años|63758|0|63758|36875|63089|5805|1294|0|0
41|V|45 a 49 años|75076|0|75076|46163|72901|7913|2166|0|0
41|V|50 a 54 años|73584|6|73585|46759|70480|8719|3432|0|6
41|V|55 a 59 años|68553|7|68554|41811|64823|7639|3582|0|7
41|V|60 a 64 años|57961|22|57961|37373|53835|5961|2805|0|22
41|V|65 a 69 años|45950|23|45950|31311|42141|2685|1133|0|23
41|V|70 a 74 años|34653|27|34653|23567|31349|857|402|0|27
41|V|Más de 74 años|57693|55|57693|45859|38581|465|199|0|55
42|M|15 a 17 años|14|1|15|14|0|0|0|0|1
42|M|18 a 20 años|427|0|427|24|425|0|0|0|0
42|M|21 a 24 años|1095|0|1095|24|1095|1|0|0|0
42|M|25 a 29 años|1626|0|1626|44|1624|7|3|0|0
42|M|30 a 34 años|1804|0|1804|185|1800|13|1|0|0
42|M|35 a 39 años|2255|0|2255|182|2253|31|13|0|0
42|M|40 a 44 años|2299|0|2299|232|2296|29|10|0|0
42|M|45 a 49 años|2671|0|2671|326|2659|24|10|0|0
42|M|50 a 54 años|2512|0|2512|367|2500|25|16|0|0
42|M|55 a 59 años|2601|0|2601|233|2586|20|12|0|0
42|M|60 a 64 años|2352|0|2352|165|2338|11|7|0|0
42|M|65 a 69 años|1701|0|1701|112|1692|2|0|0|0
42|M|70 a 74 años|947|0|947|72|925|1|0|0|0
42|M|Más de 74 años|691|0|691|97|635|1|0|0|0
42|V|15 a 17 años|75|4|77|75|0|0|0|0|4
42|V|18 a 20 años|677|1|678|108|668|0|0|0|1
42|V|21 a 24 años|1438|0|1438|214|1438|45|2|0|0
42|V|25 a 29 años|1898|1|1899|358|1894|102|5|0|1
42|V|30 a 34 años|1965|0|1965|590|1960|198|17|0|0
42|V|35 a 39 años|2139|0|2139|840|2132|350|40|0|0
42|V|40 a 44 años|2619|0|2619|1000|2610|602|122|0|0
42|V|45 a 49 años|3162|1|3162|1214|3131|770|244|0|1
42|V|50 a 54 años|3227|0|3227|1272|3189|710|316|0|0
42|V|55 a 59 años|3410|0|3410|1199|3371|693|394|0|0
42|V|60 a 64 años|3386|1|3386|1120|3345|645|281|0|1
42|V|65 a 69 años|2752|2|2752|987|2701|245|99|0|2
42|V|70 a 74 años|2107|0|2107|914|2051|75|37|0|0
42|V|Más de 74 años|3917|9|3919|2694|3050|44|17|0|9
43|M|15 a 17 años|388|0|388|388|0|0|0|0|0
43|M|18 a 20 años|3219|0|3219|649|2906|0|0|0|0
43|M|21 a 24 años|9833|0|9833|827|9719|13|2|0|0
43|M|25 a 29 años|14086|0|14086|1218|14047|60|13|0|0
43|M|30 a 34 años|15583|0|15583|3016|15510|80|12|0|0
43|M|35 a 39 años|18432|0|18432|4298|18334|102|44|0|0
43|M|40 a 44 años|22632|0|22632|6709|22431|193|94|0|0
43|M|45 a 49 años|28305|0|28305|9680|27822|301|147|0|0
43|M|50 a 54 años|25080|0|25080|8981|24489|187|96|0|0
43|M|55 a 59 años|22307|1|22307|6857|21745|190|89|0|1
43|M|60 a 64 años|19234|0|19234|5217|18710|125|51|0|0
43|M|65 a 69 años|15587|0|15587|3264|15126|49|13|0|0
43|M|70 a 74 años|10577|0|10577|2138|9963|14|5|0|0
43|M|Más de 74 años|10140|0|10140|3248|8219|15|5|0|0
43|V|15 a 17 años|915|21|932|915|0|0|0|0|21
43|V|18 a 20 años|5462|9|5465|1723|4849|3|0|0|9
43|V|21 a 24 años|12295|1|12296|2380|12091|163|5|0|1
43|V|25 a 29 años|16402|0|16402|3855|16295|585|54|0|0
43|V|30 a 34 años|17950|1|17951|7307|17791|972|140|0|1
43|V|35 a 39 años|20675|0|20675|10005|20508|1771|392|0|0
43|V|40 a 44 años|26093|1|26094|14014|25792|2945|699|0|1
43|V|45 a 49 años|32495|1|32495|18467|31813|4136|1111|0|1
43|V|50 a 54 años|31028|2|31030|19029|30223|4488|1863|0|2
