province,age_group,sex,reference,year,Periodo,population
38 Santa Cruz de Tenerife,De 30 a 34 años,Mujeres,1 July,2009,1 de julio de 2009,43650
38 Santa Cruz de Tenerife,De 30 a 34 años,Total,1 July,2009,1 de julio de 2009,89005
38 Santa Cruz de Tenerife,De 35 a 39 años,Hombres,1 July,2009,1 de julio de 2009,46210
38 Santa Cruz de Tenerife,De 35 a 39 años,Mujeres,1 July,2009,1 de julio de 2009,43619
38 Santa Cruz de Tenerife,De 35 a 39 años,Total,1 July,2009,1 de julio de 2009,89830
38 Santa Cruz de Tenerife,De 40 a 44 años,Hombres,1 July,2009,1 de julio de 2009,42934
38 Santa Cruz de Tenerife,De 40 a 44 años,Mujeres,1 July,2009,1 de julio de 2009,41624
38 Santa Cruz de Tenerife,De 40 a 44 años,Total,1 July,2009,1 de julio de 2009,84559
38 Santa Cruz de Tenerife,De 45 a 49 años,Hombres,1 July,2009,1 de julio de 2009,38356
38 Santa Cruz de Tenerife,De 45 a 49 años,Mujeres,1 July,2009,1 de julio de 2009,37726
38 Santa Cruz de Tenerife,De 45 a 49 años,Total,1 July,2009,1 de julio de 2009,76082
38 Santa Cruz de Tenerife,De 5 a 9 años,Hombres,1 July,2009,1 de julio de 2009,24707
38 Santa Cruz de Tenerife,De 5 a 9 años,Mujeres,1 July,2009,1 de julio de 2009,23148
38 Santa Cruz de Tenerife,De 5 a 9 años,Total,1 July,2009,1 de julio de 2009,47856
38 Santa Cruz de Tenerife,De 50 a 54 años,Hombres,1 July,2009,1 de julio de 2009,31316
38 Santa Cruz de Tenerife,De 50 a 54 años,Mujeres,1 July,2009,1 de julio de 2009,31632
38 Santa Cruz de Tenerife,De 50 a 54 años,Total,1 July,2009,1 de julio de 2009,62948
38 Santa Cruz de Tenerife,De 55 a 59 años,Hombres,1 July,2009,1 de julio de 2009,26662
38 Santa Cruz de Tenerife,De 55 a 59 años,Mujeres,1 July,2009,1 de julio de 2009,27110
38 Santa Cruz de Tenerife,De 55 a 59 años,Total,1 July,2009,1 de julio de 2009,53771
38 Santa Cruz de Tenerife,De 60 a 64 años,Hombres,1 July,2009,1 de julio de 2009,23929
38 Santa Cruz de Tenerife,De 60 a 64 años,Mujeres,1 July,2009,1 de julio de 2009,24922
38 Santa Cruz de Tenerife,De 60 a 64 años,Total,1 July,2009,1 de julio de 2009,48851
38 Santa Cruz de Tenerife,De 65 a 69 años,Hombres,1 July,2009,1 de julio de 2009,20890
38 Santa Cruz de Tenerife,De 65 a 69 años,Mujeres,1 July,2009,1 de julio de 2009,22129
38 Santa Cruz de Tenerife,De 65 a 69 años,Total,1 July,2009,1 de julio de 2009,43019
38 Santa Cruz de Tenerife,De 70 a 74 años,Hombres,1 July,2009,1 de julio de 2009,16346
38 Santa Cruz de Tenerife,De 70 a 74 años,Mujeres,1 July,2009,1 de julio de 2009,19049
38 Santa Cruz de Tenerife,De 70 a 74 años,Total,1 July,2009,1 de julio de 2009,35395
38 Santa Cruz de Tenerife,De 75 a 79 años,Hombres,1 July,2009,1 de julio de 2009,12895
38 Santa Cruz de Tenerife,De 75 a 79 años,Mujeres,1 July,2009,1 de julio de 2009,16787
38 Santa Cruz de Tenerife,De 75 a 79 años,Total,1 July,2009,1 de julio de 2009,29681
38 Santa Cruz de Tenerife,De 80 a 84 años,Hombres,1 July,2009,1 de julio de 2009,7119
38 Santa Cruz de Tenerife,De 80 a 84 años,Mujeres,1 July,2009,1 de julio de 2009,10834
38 Santa Cruz de Tenerife,De 80 a 84 años,Total,1 July,2009,1 de julio de 2009,17953
38 Santa Cruz de Tenerife,De 85 a 89 años,Hombres,1 July,2009,1 de julio de 2009,3269
38 Santa Cruz de Tenerife,De 85 a 89 años,Mujeres,1 July,2009,1 de julio de 2009,5988
38 Santa Cruz de Tenerife,De 85 a 89 años,Total,1 July,2009,1 de julio de 2009,9257
38 Santa Cruz de Tenerife,Todas las edades,Hombres,1 July,2009,1 de julio de 2009,483418
38 Santa Cruz de Tenerife,Todas las edades,Mujeres,1 July,2009,1 de julio de 2009,489695
38 Santa Cruz de Tenerife,Todas las edades,Total,1 July,2009,1 de julio de 2009,973113
39 Cantabria,90 y más años,Hombres,1 July,2009,1 de julio de 2009,1168
39 Cantabria,90 y más años,Mujeres,1 July,2009,1 de julio de 2009,4006
39 Cantabria,90 y más años,Total,1 July,2009,1 de julio de 2009,5175
39 Cantabria,De 0 a 4 años,Hombres,1 July,2009,1 de julio de 2009,14424
39 Cantabria,De 0 a 4 años,Mujeres,1 July,2009,1 de julio de 2009,13473
39 Cantabria,De 0 a 4 años,Total,1 July,2009,1 de julio de 2009,27898
39 Cantabria,De 10 a 14 años,Hombres,1 July,2009,1 de julio de 2009,11766
39 Cantabria,De 10 a 14 años,Mujeres,1 July,2009,1 de julio de 2009,10889
39 Cantabria,De 10 a 14 años,Total,1 July,2009,1 de julio de 2009,22655
39 Cantabria,De 15 a 19 años,Hombres,1 July,2009,1 de julio de 2009,13152
39 Cantabria,De 15 a 19 años,Mujeres,1 July,2009,1 de julio de 2009,12085
39 Cantabria,De 15 a 19 años,Total,1 July,2009,1 de julio de 2009,25238
39 Cantabria,De 20 a 24 años,Hombres,1 July,2009,1 de julio de 2009,15926
39 Cantabria,De 20 a 24 años,Mujeres,1 July,2009,1 de julio de 2009,15371
39 Cantabria,De 20 a 24 años,Total,1 July,2009,1 de julio de 2009,31297
39 Cantabria,De 25 a 29 años,Hombres,1 July,2009,1 de julio de 2009,21505
39 Cantabria,De 25 a 29 años,Mujeres,1 July,2009,1 de julio de 2009,20471
39 Cantabria,De 25 a 29 años,Total,1 July,2009,1 de julio de 2009,41976
39 Cantabria,De 30 a 34 años,Hombres,1 July,2009,1 de julio de 2009,25977
39 Cantabria,De 30 a 34 años,Mujeres,1 July,2009,1 de julio de 2009,24779
39 Cantabria,De 30 a 34 años,Total,1 July,2009,1 de julio de 2009,50756
39 Cantabria,De 35 a 39 años,Hombres,1 July,2009,1 de julio de 2009,24654
39 Cantabria,De 35 a 39 años,Mujeres,1 July,2009,1 de julio de 2009,23735
39 Cantabria,De 35 a 39 años,Total,1 July,2009,1 de julio de 2009,48389
39 Cantabria,De 40 a 44 años,Hombres,1 July,2009,1 de julio de 2009,23762
39 Cantabria,De 40 a 44 años,Mujeres,1 July,2009,1 de julio de 2009,22962
39 Cantabria,De 40 a 44 años,Total,1 July,2009,1 de julio de 2009,46724
39 Cantabria,De 45 a 49 años,Hombres,1 July,2009,1 de julio de 2009,22704
39 Cantabria,De 45 a 49 años,Mujeres,1 July,2009,1 de julio de 2009,22624
39 Cantabria,De 45 a 49 años,Total,1 July,2009,1 de julio de 2009,45328
39 Cantabria,De 5 a 9 años,Hombres,1 July,2009,1 de julio de 2009,12871
39 Cantabria,De 5 a 9 años,Mujeres,1 July,2009,1 de julio de 2009,12314
39 Cantabria,De 5 a 9 años,Total,1 July,2009,1 de julio de 2009,25186
39 Cantabria,De 50 a 54 años,Hombres,1 July,2009,1 de julio de 2009,21595
39 Cantabria,De 50 a 54 años,Mujeres,1 July,2009,1 de julio de 2009,21505
39 Cantabria,De 50 a 54 años,Total,1 July,2009,1 de julio de 2009,43101
39 Cantabria,De 55 a 59 años,Hombres,1 July,2009,1 de julio de 2009,18377
39 Cantabria,De 55 a 59 años,Mujeres,1 July,2009,1 de julio de 2009,18821
39 Cantabria,De 55 a 59 años,Total,1 July,2009,1 de julio de 2009,37198
39 Cantabria,De 60 a 64 años,Hombres,1 July,2009,1 de julio de 2009,16068
39 Cantabria,De 60 a 64 años,Mujeres,1 July,2009,1 de julio de 2009,16973
39 Cantabria,De 60 a 64 años,Total,1 July,2009,1 de julio de 2009,33041
39 Cantabria,De 65 a 69 años,Hombres,1 July,2009,1 de julio de 2009,11813
39 Cantabria,De 65 a 69 años,Mujeres,1 July,2009,1 de julio de 2009,13075
39 Cantabria,De 65 a 69 años,Total,1 July,2009,1 de julio de 2009,24888
39 Cantabria,De 70 a 74 años,Hombres,1 July,2009,1 de julio de 2009,10809
39 Cantabria,De 70 a 74 años,Mujeres,1 July,2009,1 de julio de 2009,12959
39 Cantabria,De 70 a 74 años,Total,1 July,2009,1 de julio de 2009,23768
39 Cantabria,De 75 a 79 años,Hombres,1 July,2009,1 de julio de 2009,10513
39 Cantabria,De 75 a 79 años,Mujeres,1 July,2009,1 de julio de 2009,14374
39 Cantabria,De 75 a 79 años,Total,1 July,2009,1 de julio de 2009,24887
39 Cantabria,De 80 a 84 años,Hombres,1 July,2009,1 de julio de 2009,7153
39 Cantabria,De 80 a 84 años,Mujeres,1 July,2009,1 de julio de 2009,11581
39 Cantabria,De 80 a 84 años,Total,1 July,2009,1 de julio de 2009,18734
39 Cantabria,De 85 a 89 años,Hombres,1 July,2009,1 de julio de 2009,3414
39 Cantabria,De 85 a 89 años,Mujeres,1 July,2009,1 de julio de 2009,7127
39 Cantabria,De 85 a 89 años,Total,1 July,2009,1 de julio de 2009,10541
39 Cantabria,Todas las edades,Hombres,1 July,2009,1 de julio de 2009,287652
39 Cantabria,Todas las edades,Mujeres,1 July,2009,1 de julio de 2009,299126
39 Cantabria,Todas las edades,Total,1 July,2009,1 de julio de 2009,586778
40 Segovia,90 y más años,Hombres,1 July,2009,1 de julio de 2009,538
40 Segovia,90 y más años,Mujeres,1 July,2009,1 de julio de 2009,1361
40 Segovia,90 y más años,Total,1 July,2009,1 de julio de 2009,1899
40 Segovia,De 0 a 4 años,Hombres,1 July,2009,1 de julio de 2009,3866
40 Segovia,De 0 a 4 años,Mujeres,1 July,2009,1 de julio de 2009,3659
40 Segovia,De 0 a 4 años,Total,1 July,2009,1 de julio de 2009,7524
40 Segovia,De 10 a 14 años,Hombres,1 July,2009,1 de julio de 2009,3844
40 Segovia,De 10 a 14 años,Mujeres,1 July,2009,1 de julio de 2009,3572
40 Segovia,De 10 a 14 años,Total,1 July,2009,1 de julio de 2009,7416
40 Segovia,De 15 a 19 años,Hombres,1 July,2009,1 de julio de 2009,4213
40 Segovia,De 15 a 19 años,Mujeres,1 July,2009,1 de julio de 2009,3737
40 Segovia,De 15 a 19 años,Total,1 July,2009,1 de julio de 2009,7950
40 Segovia,De 20 a 24 años,Hombres,1 July,2009,1 de julio de 2009,4803
40 Segovia,De 20 a 24 años,Mujeres,1 July,2009,1 de julio de 2009,4334
40 Segovia,De 20 a 24 años,Total,1 July,2009,1 de julio de 2009,9137
40 Segovia,De 25 a 29 años,Hombres,1 July,2009,1 de julio de 2009,5865
40 Segovia,De 25 a 29 años,Mujeres,1 July,2009,1 de julio de 2009,5111
40 Segovia,De 25 a 29 años,Total,1 July,2009,1 de julio de 2009,10976
40 Segovia,De 30 a 34 años,Hombres,1 July,2009,1 de julio de 2009,6585
40 Segovia,De 30 a 34 años,Mujeres,1 July,2009,1 de julio de 2009,5890
40 Segovia,De 30 a 34 años,Total,1 July,2009,1 de julio de 2009,12475
40 Segovia,De 35 a 39 años,Hombres,1 July,2009,1 de julio de 2009,6646
40 Segovia,De 35 a 39 años,Mujeres,1 July,2009,1 de julio de 2009,5825
40 Segovia,De 35 a 39 años,Total,1 July,2009,1 de julio de 2009,12470
40 Segovia,De 40 a 44 años,Hombres,1 July,2009,1 de julio de 2009,6867
40 Segovia,De 40 a 44 años,Mujeres,1 July,2009,1 de julio de 2009,6329
40 Segovia,De 40 a 44 años,Total,1 July,2009,1 de julio de 2009,13195
40 Segovia,De 45 a 49 años,Hombres,1 July,2009,1 de julio de 2009,6800
40 Segovia,De 45 a 49 años,Mujeres,1 July,2009,1 de julio de 2009,5938
40 Segovia,De 45 a 49 años,Total,1 July,2009,1 de julio de 2009,12738
40 Segovia,De 5 a 9 años,Hombres,1 July,2009,1 de julio de 2009,3703
40 Segovia,De 5 a 9 años,Mujeres,1 July,2009,1 de julio de 2009,3587
40 Segovia,De 5 a 9 años,Total,1 July,2009,1 de julio de 2009,7291
40 Segovia,De 50 a 54 años,Hombres,1 July,2009,1 de julio de 2009,5790
40 Segovia,De 50 a 54 años,Mujeres,1 July,2009,1 de julio de 2009,5069
40 Segovia,De 50 a 54 años,Total,1 July,2009,1 de julio de 2009,10859
40 Segovia,De 55 a 59 años,Hombres,1 July,2009,1 de julio de 2009,4603
40 Segovia,De 55 a 59 años,Mujeres,1 July,2009,1 de julio de 2009,3956
40 Segovia,De 55 a 59 años,Total,1 July,2009,1 de julio de 2009,8559
40 Segovia,De 60 a 64 años,Hombres,1 July,2009,1 de julio de 2009,4042
40 Segovia,De 60 a 64 años,Mujeres,1 July,2009,1 de julio de 2009,3857
40 Segovia,De 60 a 64 años,Total,1 July,2009,1 de julio de 2009,7899
40 Segovia,De 65 a 69 años,Hombres,1 July,2009,1 de julio de 2009,3458
40 Segovia,De 65 a 69 años,Mujeres,1 July,2009,1 de julio de 2009,3640
40 Segovia,De 65 a 69 años,Total,1 July,2009,1 de julio de 2009,7099
40 Segovia,De 70 a 74 años,Hombres,1 July,2009,1 de julio de 2009,3357
40 Segovia,De 70 a 74 años,Mujeres,1 July,2009,1 de julio de 2009,3909
40 Segovia,De 70 a 74 años,Total,1 July,2009,1 de julio de 2009,7266
40 Segovia,De 75 a 79 años,Hombres,1 July,2009,1 de julio de 2009,3545
40 Segovia,De 75 a 79 años,Mujeres,1 July,2009,1 de julio de 2009,4386
40 Segovia,De 75 a 79 años,Total,1 July,2009,1 de julio de 2009,7931
40 Segovia,De 80 a 84 años,Hombres,1 July,2009,1 de julio de 2009,2668
40 Segovia,De 80 a 84 años,Mujeres,1 July,2009,1 de julio de 2009,3723
40 Segovia,De 80 a 84 años,Total,1 July,2009,1 de julio de 2009,6391
40 Segovia,De 85 a 89 años,Hombres,1 July,2009,1 de julio de 2009,1517
40 Segovia,De 85 a 89 años,Mujeres,1 July,2009,1 de julio de 2009,2440
40 Segovia,De 85 a 89 años,Total,1 July,2009,1 de julio de 2009,3956
40 Segovia,Todas las edades,Hombres,1 July,2009,1 de julio de 2009,82708
40 Segovia,Todas las edades,Mujeres,1 July,2009,1 de julio de 2009,80321
40 Segovia,Todas las edades,Total,1 July,2009,1 de julio de 2009,163030
41 Sevilla,90 y más años,Hombres,1 July,2009,1 de julio de 2009,1938
41 Sevilla,90 y más años,Mujeres,1 July,2009,1 de julio de 2009,5907
41 Sevilla,90 y más años,Total,1 July,2009,1 de julio de 2009,7846
41 Sevilla,De 0 a 4 años,Hombres,1 July,2009,1 de julio de 2009,60903
41 Sevilla,De 0 a 4 años,Mujeres,1 July,2009,1 de julio de 2009,57784
41 Sevilla,De 0 a 4 años,Total,1 July,2009,1 de julio de 2009,118687
41 Sevilla,De 10 a 14 años,Hombres,1 July,2009,1 de julio de 2009,50289
41 Sevilla,De 10 a 14 años,Mujeres,1 July,2009,1 de julio de 2009,47785
41 Sevilla,De 10 a 14 años,Total,1 July,2009,1 de julio de 2009,98074
41 Sevilla,De 15 a 19 años,Hombres,1 July,2009,1 de julio de 2009,56036
41 Sevilla,De 15 a 19 años,Mujeres,1 July,2009,1 de julio de 2009,52556
41 Sevilla,De 15 a 19 años,Total,1 July,2009,1 de julio de 2009,108593
41 Sevilla,De 20 a 24 años,Hombres,1 July,2009,1 de julio de 2009,60432
41 Sevilla,De 20 a 24 años,Mujeres,1 July,2009,1 de julio de 2009,57977
41 Sevilla,De 20 a 24 años,Total,1 July,2009,1 de julio de 2009,118410
41 Sevilla,De 25 a 29 años,Hombres,1 July,2009,1 de julio de 2009,74304
41 Sevilla,De 25 a 29 años,Mujeres,1 July,2009,1 de julio de 2009,72445
41 Sevilla,De 25 a 29 años,Total,1 July,2009,1 de julio de 2009,146750
41 Sevilla,De 30 a 34 años,Hombres,1 July,2009,1 de julio de 2009,86625
41 Sevilla,De 30 a 34 años,Mujeres,1 July,2009,1 de julio de 2009,84296
41 Sevilla,De 30 a 34 años,Total,1 July,2009,1 de julio de 2009,170921
41 Sevilla,De 35 a 39 años,Hombres,1 July,2009,1 de julio de 2009,82560
41 Sevilla,De 35 a 39 años,Mujeres,1 July,2009,1 de julio de 2009,81138
41 Sevilla,De 35 a 39 años,Total,1 July,2009,1 de julio de 2009,163699
41 Sevilla,De 40 a 44 años,Hombres,1 July,2009,1 de julio de 2009,78047
41 Sevilla,De 40 a 44 años,Mujeres,1 July,2009,1 de julio de 2009,78099
41 Sevilla,De 40 a 44 años,Total,1 July,2009,1 de julio de 2009,156146
41 Sevilla,De 45 a 49 años,Hombres,1 July,2009,1 de julio de 2009,68241
41 Sevilla,De 45 a 49 años,Mujeres,1 July,2009,1 de julio de 2009,68888
41 Sevilla,De 45 a 49 años,Total,1 July,2009,1 de julio de 2009,137129
41 Sevilla,De 5 a 9 años,Hombres,1 July,2009,1 de julio de 2009,54103
41 Sevilla,De 5 a 9 años,Mujeres,1 July,2009,1 de julio de 2009,51238
41 Sevilla,De 5 a 9 años,Total,1 July,2009,1 de julio de 2009,105342
41 Sevilla,De 50 a 54 años,Hombres,1 July,2009,1 de julio de 2009,56861
41 Sevilla,De 50 a 54 años,Mujeres,1 July,2009,1 de julio de 2009,58766
41 Sevilla,De 50 a 54 años,Total,1 July,2009,1 de julio de 2009,115626
41 Sevilla,De 55 a 59 años,Hombres,1 July,2009,1 de julio de 2009,47531
41 Sevilla,De 55 a 59 años,Mujeres,1 July,2009,1 de julio de 2009,49752
41 Sevilla,De 55 a 59 años,Total,1 July,2009,1 de julio de 2009,97283
41 Sevilla,De 60 a 64 años,Hombres,1 July,2009,1 de julio de 2009,44126
41 Sevilla,De 60 a 64 años,Mujeres,1 July,2009,1 de julio de 2009,47893
41 Sevilla,De 60 a 64 años,Total,1 July,2009,1 de julio de 2009,92020
41 Sevilla,De 65 a 69 años,Hombres,1 July,2009,1 de julio de 2009,35891
41 Sevilla,De 65 a 69 años,Mujeres,1 July,2009,1 de julio de 2009,40586
41 Sevilla,De 65 a 69 años,Total,1 July,2009,1 de julio de 2009,76477
41 Sevilla,De 70 a 74 años,Hombres,1 July,2009,1 de julio de 2009,28167
41 Sevilla,De 70 a 74 años,Mujeres,1 July,2009,1 de julio de 2009,36165
41 Sevilla,De 70 a 74 años,Total,1 July,2009,1 de julio de 2009,64332
41 Sevilla,De 75 a 79 años,Hombres,1 July,2009,1 de julio de 2009,23834
41 Sevilla,De 75 a 79 años,Mujeres,1 July,2009,1 de julio de 2009,34902
41 Sevilla,De 75 a 79 años,Total,1 July,2009,1 de julio de 2009,58736
41 Sevilla,De 80 a 84 años,Hombres,1 July,2009,1 de julio de 2009,13649
41 Sevilla,De 80 a 84 años,Mujeres,1 July,2009,1 de julio de 2009,24049
41 Sevilla,De 80 a 84 años,Total,1 July,2009,1 de julio de 2009,37698
41 Sevilla,De 85 a 89 años,Hombres,1 July,2009,1 de julio de 2009,6224
41 Sevilla,De 85 a 89 años,Mujeres,1 July,2009,1 de julio de 2009,13611
41 Sevilla,De 85 a 89 años,Total,1 July,2009,1 de julio de 2009,19835
41 Sevilla,Todas las edades,Hombres,1 July,2009,1 de julio de 2009,929763
41 Sevilla,Todas las edades,Mujeres,1 July,2009,1 de julio de 2009,963840
41 Sevilla,Todas las edades,Total,1 July,2009,1 de julio de 2009,1893602
42 Soria,90 y más años,Hombres,1 July,2009,1 de julio de 2009,496
42 Soria,90 y más años,Mujeres,1 July,2009,1 de julio de 2009,1149
42 Soria,90 y más años,Total,1 July,2009,1 de julio de 2009,1644
42 Soria,De 0 a 4 años,Hombres,1 July,2009,1 de julio de 2009,1986
42 Soria,De 0 a 4 años,Mujeres,1 July,2009,1 de julio de 2009,1832
42 Soria,De 0 a 4 años,Total,1 July,2009,1 de julio de 2009,3818
42 Soria,De 10 a 14 años,Hombres,1 July,2009,1 de julio de 2009,1992
42 Soria,De 10 a 14 años,Mujeres,1 July,2009,1 de julio de 2009,1913
42 Soria,De 10 a 14 años,Total,1 July,2009,1 de julio de 2009,3904
42 Soria,De 15 a 19 años,Hombres,1 July,2009,1 de julio de 2009,2160
42 Soria,De 15 a 19 años,Mujeres,1 July,2009,1 de julio de 2009,2057
42 Soria,De 15 a 19 años,Total,1 July,2009,1 de julio de 2009,4217
42 Soria,De 20 a 24 años,Hombres,1 July,2009,1 de julio de 2009,2596
42 Soria,De 20 a 24 años,Mujeres,1 July,2009,1 de julio de 2009,2446
42 Soria,De 20 a 24 años,Total,1 July,2009,1 de julio de 2009,5041
42 Soria,De 25 a 29 años,Hombres,1 July,2009,1 de julio de 2009,3058
42 Soria,De 25 a 29 años,Mujeres,1 July,2009,1 de julio de 2009,2705
42 Soria,De 25 a 29 años,Total,1 July,2009,1 de julio de 2009,5764
42 Soria,De 30 a 34 años,Hombres,1 July,2009,1 de julio de 2009,3490
42 Soria,De 30 a 34 años,Mujeres,1 July,2009,1 de julio de 2009,3173
42 Soria,De 30 a 34 años,Total,1 July,2009,1 de julio de 2009,6663
42 Soria,De 35 a 39 años,Hombres,1 July,2009,1 de julio de 2009,3664
42 Soria,De 35 a 39 años,Mujeres,1 July,2009,1 de julio de 2009,3158
42 Soria,De 35 a 39 años,Total,1 July,2009,1 de julio de 2009,6823
42 Soria,De 40 a 44 años,Hombres,1 July,2009,1 de julio de 2009,3953
42 Soria,De 40 a 44 años,Mujeres,1 July,2009,1 de julio de 2009,3440
42 Soria,De 40 a 44 años,Total,1 July,2009,1 de julio de 2009,7393
42 Soria,De 45 a 49 años,Hombres,1 July,2009,1 de julio de 2009,3979
42 Soria,De 45 a 49 años,Mujeres,1 July,2009,1 de julio de 2009,3364
42 Soria,De 45 a 49 años,Total,1 July,2009,1 de julio de 2009,7343
42 Soria,De 5 a 9 años,Hombres,1 July,2009,1 de julio de 2009,2000
42 Soria,De 5 a 9 años,Mujeres,1 July,2009,1 de julio de 2009,1903
42 Soria,De 5 a 9 años,Total,1 July,2009,1 de julio de 2009,3903
42 Soria,De 50 a 54 años,Hombres,1 July,2009,1 de julio de 2009,3374
42 Soria,De 50 a 54 años,Mujeres,1 July,2009,1 de julio de 2009,2796
42 Soria,De 50 a 54 años,Total,1 July,2009,1 de julio de 2009,6170
42 Soria,De 55 a 59 años,Hombres,1 July,2009,1 de julio de 2009,2794
42 Soria,De 55 a 59 años,Mujeres,1 July,2009,1 de julio de 2009,2431
42 Soria,De 55 a 59 años,Total,1 July,2009,1 de julio de 2009,5225
42 Soria,De 60 a 64 años,Hombres,1 July,2009,1 de julio de 2009,2549
42 Soria,De 60 a 64 años,Mujeres,1 July,2009,1 de julio de 2009,2290
42 Soria,De 60 a 64 años,Total,1 July,2009,1 de julio de 2009,4839
42 Soria,De 65 a 69 años,Hombres,1 July,2009,1 de julio de 2009,2285
42 Soria,De 65 a 69 años,Mujeres,1 July,2009,1 de julio de 2009,2302
42 Soria,De 65 a 69 años,Total,1 July,2009,1 de julio de 2009,4587
42 Soria,De 70 a 74 años,Hombres,1 July,2009,1 de julio de 2009,2223
42 Soria,De 70 a 74 años,Mujeres,1 July,2009,1 de julio de 2009,2498
42 Soria,De 70 a 74 años,Total,1 July,2009,1 de julio de 2009,4721
42 Soria,De 75 a 79 años,Hombres,1 July,2009,1 de julio de 2009,2521
42 Soria,De 75 a 79 años,Mujeres,1 July,2009,1 de julio de 2009,2960
42 Soria,De 75 a 79 años,Total,1 July,2009,1 de julio de 2009,5481
42 Soria,De 80 a 84 años,Hombres,1 July,2009,1 de julio de 2009,1903
42 Soria,De 80 a 84 años,Mujeres,1 July,2009,1 de julio de 2009,2436
42 Soria,De 80 a 84 años,Total,1 July,2009,1 de julio de 2009,4339
42 Soria,De 85 a 89 años,Hombres,1 July,2009,1 de julio de 2009,1100
42 Soria,De 85 a 89 años,Mujeres,1 July,2009,1 de julio de 2009,1731
42 Soria,De 85 a 89 años,Total,1 July,2009,1 de julio de 2009,2830
42 Soria,Todas las edades,Hombres,1 July,2009,1 de julio de 2009,48122
42 Soria,Todas las edades,Mujeres,1 July,2009,1 de julio de 2009,46583
42 Soria,Todas las edades,Total,1 July,2009,1 de julio de 2009,94705
43 Tarragona,90 y más años,Hombres,1 July,2009,1 de julio de 2009,1520
43 Tarragona,90 y más años,Mujeres,1 July,2009,1 de julio de 2009,3558
43 Tarragona,90 y más años,Total,1 July,2009,1 de julio de 2009,5078
43 Tarragona,De 0 a 4 años,Hombres,1 July,2009,1 de julio de 2009,24649
43 Tarragona,De 0 a 4 años,Mujeres,1 July,2009,1 de julio de 2009,22793
43 Tarragona,De 0 a 4 años,Total,1 July,2009,1 de julio de 2009,47441
43 Tarragona,De 10 a 14 años,Hombres,1 July,2009,1 de julio de 2009,18978
43 Tarragona,De 10 a 14 años,Mujeres,1 July,2009,1 de julio de 2009,18200
43 Tarragona,De 10 a 14 años,Total,1 July,2009,1 de julio de 2009,37177
43 Tarragona,De 15 a 19 años,Hombres,1 July,2009,1 de julio de 2009,19571
43 Tarragona,De 15 a 19 años,Mujeres,1 July,2009,1 de julio de 2009,18519
43 Tarragona,De 15 a 19 años,Total,1 July,2009,1 de julio de 2009,38090
43 Tarragona,De 20 a 24 años,Hombres,1 July,2009,1 de julio de 2009,23383
43 Tarragona,De 20 a 24 años,Mujeres,1 July,2009,1 de julio de 2009,22700
43 Tarragona,De 20 a 24 años,Total,1 July,2009,1 de julio de 2009,46083
43 Tarragona,De 25 a 29 años,Hombres,1 July,2009,1 de julio de 2009,32233
43 Tarragona,De 25 a 29 años,Mujeres,1 July,2009,1 de julio de 2009,29585
43 Tarragona,De 25 a 29 años,Total,1 July,2009,1 de julio de 2009,61819
43 Tarragona,De 30 a 34 años,Hombres,1 July,2009,1 de julio de 2009,40123
43 Tarragona,De 30 a 34 años,Mujeres,1 July,2009,1 de julio de 2009,35007
43 Tarragona,De 30 a 34 años,Total,1 July,2009,1 de julio de 2009,75131
43 Tarragona,De 35 a 39 años,Hombres,1 July,2009,1 de julio de 2009,37268
43 Tarragona,De 35 a 39 años,Mujeres,1 July,2009,1 de julio de 2009,31939
43 Tarragona,De 35 a 39 años,Total,1 July,2009,1 de julio de 2009,69207
43 Tarragona,De 40 a 44 años,Hombres,1 July,2009,1 de julio de 2009,33657
43 Tarragona,De 40 a 44 años,Mujeres,1 July,2009,1 de julio de 2009,29803
43 Tarragona,De 40 a 44 años,Total,1 July,2009,1 de julio de 2009,63460
43 Tarragona,De 45 a 49 años,Hombres,1 July,2009,1 de julio de 2009,29180
43 Tarragona,De 45 a 49 años,Mujeres,1 July,2009,1 de julio de 2009,27470
43 Tarragona,De 45 a 49 años,Total,1 July,2009,1 de julio de 2009,56650
43 Tarragona,De 5 a 9 años,Hombres,1 July,2009,1 de julio de 2009,21229
43 Tarragona,De 5 a 9 años,Mujeres,1 July,2009,1 de julio de 2009,20092
43 Tarragona,De 5 a 9 años,Total,1 July,2009,1 de julio de 2009,41321
43 Tarragona,De 50 a 54 años,Hombres,1 July,2009,1 de julio de 2009,25586
43 Tarragona,De 50 a 54 años,Mujeres,1 July,2009,1 de julio de 2009,24588
43 Tarragona,De 50 a 54 años,Total,1 July,2009,1 de julio de 2009,50174
43 Tarragona,De 55 a 59 años,Hombres,1 July,2009,1 de julio de 2009,22208
43 Tarragona,De 55 a 59 años,Mujeres,1 July,2009,1 de julio de 2009,21728
43 Tarragona,De 55 a 59 años,Total,1 July,2009,1 de julio de 2009,43936
43 Tarragona,De 60 a 64 años,Hombres,1 July,2009,1 de julio de 2009,20549
43 Tarragona,De 60 a 64 años,Mujeres,1 July,2009,1 de julio de 2009,20615
43 Tarragona,De 60 a 64 años,Total,1 July,2009,1 de julio de 2009,41164
43 Tarragona,De 65 a 69 años,Hombres,1 July,2009,1 de julio de 2009,16296
43 Tarragona,De 65 a 69 años,Mujeres,1 July,2009,1 de julio de 2009,16537
43 Tarragona,De 65 a 69 años,Total,1 July,2009,1 de julio de 2009,32833
