COD_PROVINCIA|IND_SEXO|EDAD|NUM_PERMISOS|NUM_LICENCIAS|NUM_LICENCIAS_PERMISOS|NUM_PERMISOS_A|NUM_PERMISOS_B|NUM_PERMISOS_C|NUM_PERMISOS_D|NUM_PERMISOS_LCM|NUM_PERMISOS_LVA
15|M|70 a 74 años|18492|22|18494|1452|18102|24|7|0|22
15|M|Más de 74 años|17362|36|17362|1971|16330|9|4|0|36
15|V|15 a 17 años|561|45|600|561|0|0|0|0|45
15|V|18 a 20 años|5866|18|5881|1044|5659|3|0|0|18
15|V|21 a 24 años|14162|0|14162|1677|14106|222|6|0|0
15|V|25 a 29 años|19890|0|19890|3063|19844|701|85|0|0
15|V|30 a 34 años|20184|2|20186|5911|20096|1190|198|0|2
15|V|35 a 39 años|21107|1|21108|8688|20988|1884|407|0|1
15|V|40 a 44 años|31291|1|31291|14248|31094|3683|866|0|1
15|V|45 a 49 años|42423|0|42423|20421|41742|5610|1330|0|0
15|V|50 a 54 años|42884|4|42886|22175|41848|6162|2770|1|3
15|V|55 a 59 años|38792|8|38792|17253|37866|5863|3207|0|8
15|V|60 a 64 años|35622|13|35622|16017|34470|5101|2653|0|13
15|V|65 a 69 años|32597|24|32598|15186|31233|2495|1120|0|24
15|V|70 a 74 años|26740|51|26744|11699|25349|984|428|0|51
15|V|Más de 74 años|48749|200|48749|24821|40222|669|305|0|200
16|M|15 a 17 años|40|0|40|40|0|0|0|0|0
16|M|18 a 20 años|1021|0|1021|94|1002|0|0|0|0
16|M|21 a 24 años|2838|0|2838|129|2835|14|0|0|0
16|M|25 a 29 años|4071|0|4071|186|4066|25|4|0|0
16|M|30 a 34 años|4413|0|4413|556|4399|40|3|0|0
16|M|35 a 39 años|4907|0|4907|735|4899|55|11|0|0
16|M|40 a 44 años|4997|0|4997|716|4992|57|16|0|0
16|M|45 a 49 años|5673|0|5673|873|5645|65|25|0|0
16|M|50 a 54 años|5701|0|5701|1022|5647|59|25|0|0
16|M|55 a 59 años|5754|0|5754|698|5688|28|17|0|0
16|M|60 a 64 años|5024|0|5024|635|4902|20|11|0|0
16|M|65 a 69 años|3422|1|3422|384|3334|5|2|0|1
16|M|70 a 74 años|1607|0|1607|175|1534|2|0|0|0
16|M|Más de 74 años|1114|0|1114|241|953|1|0|0|0
16|V|15 a 17 años|228|10|236|228|0|0|0|0|10
16|V|18 a 20 años|1562|4|1566|340|1513|1|0|0|4
16|V|21 a 24 años|3419|3|3422|613|3402|134|2|0|3
16|V|25 a 29 años|4931|0|4931|1075|4923|396|26|0|0
16|V|30 a 34 años|5144|0|5144|2019|5134|582|50|0|0
16|V|35 a 39 años|5529|0|5529|2683|5512|877|102|0|0
16|V|40 a 44 años|5870|0|5870|2812|5849|1229|234|0|0
16|V|45 a 49 años|6767|1|6768|2971|6694|1525|340|0|1
16|V|50 a 54 años|6814|0|6814|3086|6730|1490|560|0|0
16|V|55 a 59 años|7307|1|7307|2975|7208|1539|825|0|1
16|V|60 a 64 años|7211|7|7211|3562|7062|1377|661|0|7
16|V|65 a 69 años|6374|10|6374|3797|6191|597|229|0|10
16|V|70 a 74 años|4354|18|4354|2949|4130|167|79|0|18
16|V|Más de 74 años|9963|93|9963|8506|6457|92|38|0|93
17|M|15 a 17 años|456|2|458|456|0|0|0|0|2
17|M|18 a 20 años|3214|1|3215|1065|2738|0|0|0|1
17|M|21 a 24 años|9581|0|9581|1570|9381|22|1|0|0
17|M|25 a 29 años|14453|0|14453|2345|14365|65|1|0|0
17|M|30 a 34 años|15955|0|15955|4445|15844|107|6|0|0
17|M|35 a 39 años|17619|0|17619|6061|17463|104|26|0|0
17|M|40 a 44 años|21040|0|21040|8306|20820|213|67|0|0
17|M|45 a 49 años|25720|0|25720|11185|25229|200|68|0|0
17|M|50 a 54 años|24451|0|24451|12347|23876|171|72|0|0
17|M|55 a 59 años|21898|0|21898|9193|21385|150|71|0|0
17|M|60 a 64 años|19682|0|19682|7635|19190|97|42|0|0
17|M|65 a 69 años|17074|0|17074|5490|16660|49|25|0|0
17|M|70 a 74 años|12436|0|12436|3482|11963|18|7|0|0
17|M|Más de 74 años|14342|0|14342|5241|12364|7|3|0|0
17|V|15 a 17 años|1551|24|1567|1551|0|0|0|0|24
17|V|18 a 20 años|5739|13|5747|2535|4805|0|0|0|13
17|V|21 a 24 años|12047|3|12050|3201|11746|160|2|0|3
17|V|25 a 29 años|16046|2|16048|4608|15855|545|30|0|2
17|V|30 a 34 años|17776|0|17776|7939|17559|899|104|0|0
17|V|35 a 39 años|19831|0|19831|10585|19576|1398|219|0|0
17|V|40 a 44 años|22870|1|22870|12865|22522|2179|548|0|1
17|V|45 a 49 años|29894|2|29894|18182|29120|3446|832|0|2
17|V|50 a 54 años|29626|0|29626|19774|28811|3718|1434|0|0
17|V|55 a 59 años|26679|2|26679|17155|25951|3537|1556|0|2
17|V|60 a 64 años|23645|0|23645|16226|22991|3111|1421|0|0
17|V|65 a 69 años|20071|0|20071|13983|19509|1420|587|0|0
17|V|70 a 74 años|16077|0|16077|10724|15480|587|268|0|0
17|V|Más de 74 años|25839|5|25839|20674|22086|308|130|0|5
18|M|15 a 17 años|487|0|487|487|0|0|0|0|0
18|M|18 a 20 años|3570|0|3570|821|3107|2|0|0|0
18|M|21 a 24 años|11544|0|11544|1286|11315|29|1|0|0
18|M|25 a 29 años|19057|0|19057|1547|18961|141|20|0|0
18|M|30 a 34 años|22159|0|22159|3690|22060|186|33|0|0
18|M|35 a 39 años|24325|0|24325|5707|24144|214|77|0|0
18|M|40 a 44 años|26342|0|26342|7461|26110|208|111|0|0
18|M|45 a 49 años|30083|0|30083|9835|29522|333|156|0|0
18|M|50 a 54 años|29046|0|29046|10013|28157|304|129|0|0
18|M|55 a 59 años|26842|0|26842|7418|25987|277|102|0|0
18|M|60 a 64 años|22176|1|22176|4821|21445|176|48|0|1
18|M|65 a 69 años|15847|1|15847|2596|15358|72|14|0|1
18|M|70 a 74 años|8273|1|8273|1108|7987|39|3|0|1
18|M|Más de 74 años|5306|0|5306|868|4961|13|2|0|0
18|V|15 a 17 años|1842|4|1843|1842|0|0|0|0|4
18|V|18 a 20 años|6827|3|6829|2952|5522|13|0|0|3
18|V|21 a 24 años|15326|2|15327|4028|14830|361|22|0|2
18|V|25 a 29 años|21371|0|21371|5424|21120|1029|133|0|0
18|V|30 a 34 años|23607|0|23607|9669|23400|1628|259|0|0
18|V|35 a 39 años|26249|0|26249|15030|25944|2568|535|0|0
18|V|40 a 44 años|28878|0|28878|17626|28524|3713|947|0|0
18|V|45 a 49 años|34146|0|34146|21225|33312|4872|1426|0|0
18|V|50 a 54 años|33323|1|33324|21903|32243|5475|2463|0|1
18|V|55 a 59 años|32653|1|32653|21211|31306|5091|2766|0|1
18|V|60 a 64 años|30435|3|30435|20309|28980|4011|2089|0|3
18|V|65 a 69 años|25884|4|25884|17439|24448|1744|868|0|4
18|V|70 a 74 años|18512|9|18512|11945|17322|631|306|0|9
18|V|Más de 74 años|30138|31|30138|22871|21715|311|149|0|31
19|M|15 a 17 años|34|0|34|34|0|0|0|0|0
19|M|18 a 20 años|1308|0|1308|71|1290|0|0|0|0
19|M|21 a 24 años|3906|0|3906|114|3901|10|1|0|0
19|M|25 a 29 años|5292|0|5292|256|5283|39|8|0|0
19|M|30 a 34 años|6037|0|6037|584|6024|50|15|0|0
19|M|35 a 39 años|7853|0|7853|1249|7830|129|34|0|0
19|M|40 a 44 años|9433|0|9433|1394|9402|162|58|0|0
19|M|45 a 49 años|10822|0|10822|1776|10775|150|60|0|0
19|M|50 a 54 años|9737|0|9737|1881|9649|121|57|0|0
19|M|55 a 59 años|7995|0|7995|1025|7908|65|30|0|0
19|M|60 a 64 años|6343|0|6343|670|6267|28|15|0|0
19|M|65 a 69 años|4329|0|4329|446|4247|5|3|0|0
19|M|70 a 74 años|2287|0|2287|175|2240|6|1|0|0
19|M|Más de 74 años|1536|0|1536|151|1466|2|2|0|0
19|V|15 a 17 años|164|3|166|164|0|0|0|0|3
19|V|18 a 20 años|2089|0|2089|366|2031|1|0|0|0
19|V|21 a 24 años|4644|0|4644|564|4627|83|1|0|0
19|V|25 a 29 años|5993|0|5993|967|5971|256|33|0|0
19|V|30 a 34 años|6363|0|6363|1865|6329|378|55|0|0
19|V|35 a 39 años|6781|0|6781|2653|6744|630|148|0|0
19|V|40 a 44 años|8488|0|8488|3549|8446|1107|308|0|0
19|V|45 a 49 años|11474|0|11474|4997|11382|1766|499|0|0
19|V|50 a 54 años|11442|1|11442|5475|11300|1914|734|0|1
19|V|55 a 59 años|10130|0|10130|4139|9987|1647|858|0|0
19|V|60 a 64 años|8693|4|8693|3883|8558|1388|703|0|4
19|V|65 a 69 años|6893|4|6893|3206|6761|626|288|0|4
19|V|70 a 74 años|4817|5|4817|2065|4691|190|90|0|5
19|V|Más de 74 años|7241|23|7241|4514|6230|88|29|0|23
20|M|15 a 17 años|185|0|185|185|0|0|0|0|0
20|M|18 a 20 años|2474|0|2474|514|2223|0|0|0|0
20|M|21 a 24 años|8340|0|8340|914|8205|13|0|0|0
20|M|25 a 29 años|12366|0|12366|1096|12309|52|14|0|0
20|M|30 a 34 años|12299|0|12299|1316|12238|49|29|0|0
20|M|35 a 39 años|14036|0|14036|2079|13970|49|60|0|0
20|M|40 a 44 años|16909|0|16909|2855|16825|94|105|0|0
20|M|45 a 49 años|22157|0|22157|3961|21953|129|151|0|0
20|M|50 a 54 años|23068|0|23068|4228|22764|141|186|0|0
20|M|55 a 59 años|20467|0|20467|3000|20184|160|147|0|0
20|M|60 a 64 años|17931|0|17931|2218|17697|115|79|0|0
20|M|65 a 69 años|14846|1|14846|1556|14655|28|27|0|1
20|M|70 a 74 años|9709|0|9709|981|9514|6|5|0|0
20|M|Más de 74 años|7928|0|7928|1130|7534|1|1|0|0
20|V|15 a 17 años|471|1|472|471|0|0|0|0|1
20|V|18 a 20 años|4403|0|4403|1285|4027|1|0|0|0
20|V|21 a 24 años|10866|0|10866|2362|10706|146|4|0|0
20|V|25 a 29 años|14748|0|14748|3380|14658|421|101|0|0
20|V|30 a 34 años|14936|0|14936|4289|14862|620|200|0|0
20|V|35 a 39 años|16143|0|16143|5575|16050|981|394|0|0
20|V|40 a 44 años|19930|1|19931|7968|19827|1555|615|0|1
20|V|45 a 49 años|26239|0|26239|10487|25955|2333|909|0|0
20|V|50 a 54 años|28118|1|28118|12271|27666|3183|1737|0|1
20|V|55 a 59 años|25443|0|25443|10738|24986|3580|2100|0|0
20|V|60 a 64 años|22870|0|22870|9571|22461|3127|1724|0|0
20|V|65 a 69 años|20396|0|20396|9117|19931|1302|653|0|0
20|V|70 a 74 años|16100|3|16101|7022|15600|411|209|0|3
20|V|Más de 74 años|25186|2|25186|14182|22431|158|77|0|2
21|M|15 a 17 años|53|0|53|53|0|0|0|0|0
21|M|18 a 20 años|1762|0|1762|119|1712|0|0|0|0
21|M|21 a 24 años|6184|0|6184|181|6174|14|1|0|0
21|M|25 a 29 años|9778|0|9778|320|9762|61|5|0|0
21|M|30 a 34 años|11023|0|11023|939|11000|84|10|0|0
21|M|35 a 39 años|13374|0|13374|1976|13339|81|19|0|0
21|M|40 a 44 años|15238|0|15238|2881|15188|125|26|0|0
21|M|45 a 49 años|17474|0|17474|3990|17286|140|39|0|0
21|M|50 a 54 años|16143|0|16143|3989|15749|115|44|0|0
21|M|55 a 59 años|13567|0|13567|2477|13233|80|29|0|0
21|M|60 a 64 años|10053|0|10053|1454|9802|50|10|0|0
21|M|65 a 69 años|7009|0|7009|828|6819|15|4|0|0
21|M|70 a 74 años|3638|0|3638|347|3532|22|2|0|0
21|M|Más de 74 años|2174|0|2174|222|2076|10|1|0|0
21|V|15 a 17 años|585|0|585|585|0|0|0|0|0
21|V|18 a 20 años|4070|0|4070|925|3764|3|0|0|0
21|V|21 a 24 años|8669|0|8669|1226|8547|145|7|0|0
21|V|25 a 29 años|12057|0|12057|1675|12005|604|31|0|0
21|V|30 a 34 años|13479|0|13479|3964|13414|949|78|0|0
21|V|35 a 39 años|14839|0|14839|6526|14748|1449|169|0|0
21|V|40 a 44 años|17252|0|17252|9037|17132|2185|383|0|0
21|V|45 a 49 años|20898|0|20898|11316|20479|2979|642|0|0
21|V|50 a 54 años|19958|0|19958|11155|19287|2783|877|0|0
21|V|55 a 59 años|18251|2|18251|9586|17365|2388|967|0|2
21|V|60 a 64 años|15645|5|15645|8558|14672|1603|702|1|4
21|V|65 a 69 años|13218|5|13218|7889|12295|723|282|0|5
21|V|70 a 74 años|9664|3|9664|5763|8839|274|108|0|3
21|V|Más de 74 años|15292|21|15292|11216|10859|120|46|0|21
21|V|Se desconoce|1|0|1|1|1|0|0|0|0
22|M|15 a 17 años|182|0|182|182|0|0|0|0|0
22|M|18 a 20 años|881|0|881|253|766|0|0|0|0
22|M|21 a 24 años|2545|0|2545|206|2527|2|0|0|0
22|M|25 a 29 años|3825|0|3825|300|3819|20|0|0|0
22|M|30 a 34 años|4097|0|4097|605|4079|27|5|0|0
22|M|35 a 39 años|5013|0|5013|873|5004|41|7|0|0
22|M|40 a 44 años|5525|0|5525|1074|5514|59|18|0|0
22|M|45 a 49 años|6919|0|6919|1440|6880|90|28|0|0
22|M|50 a 54 años|6787|0|6787|1542|6717|65|18|0|0
22|M|55 a 59 años|6372|0|6372|1062|6298|31|21|0|0
22|M|60 a 64 años|5963|0|5963|938|5866|12|8|0|0
22|M|65 a 69 años|4903|0|4903|536|4832|5|1|0|0
22|M|70 a 74 años|3129|1|3130|349|3037|2|0|1|0
22|M|Más de 74 años|2560|0|2560|598|2171|1|0|0|0
22|V|15 a 17 años|467|15|476|467|0|0|0|0|15
22|V|18 a 20 años|1597|5|1599|624|1418|0|0|0|5
22|V|21 a 24 años|3349|0|3349|810|3315|82|1|0|0
22|V|25 a 29 años|4770|0|4770|1159|4754|261|13|0|0
22|V|30 a 34 años|5193|0|5193|1949|5170|370|24|0|0
22|V|35 a 39 años|5546|1|5547|2617|5520|680|66|0|1
22|V|40 a 44 años|6781|0|6781|3293|6755|1027|149|0|0
22|V|45 a 49 años|8561|1|8562|4082|8457|1457|282|0|1
22|V|50 a 54 años|8360|0|8360|4299|8245|1407|530|0|0
22|V|55 a 59 años|7927|2|7928|3836|7813|1286|579|0|2
22|V|60 a 64 años|7749|1|7749|4119|7619|1177|577|0|1
22|V|65 a 69 años|6749|0|6749|3874|6618|452|186|0|0
22|V|70 a 74 años|5272|1|5272|3189|5121|105|42|0|1
22|V|Más de 74 años|10068|10|10068|8173|7825|36|9|0|10
23|M|15 a 17 años|127|0|127|127|0|0|0|0|0
23|M|18 a 20 años|2509|0|2509|215|2425|0|0|0|0
23|M|21 a 24 años|8071|0|8071|455|8040|21|0|0|0
23|M|25 a 29 años|13900|0|13900|679|13882|92|14|0|0
23|M|30 a 34 años|16224|0|16224|1830|16197|119|20|0|0
23|M|35 a 39 años|17313|0|17313|2702|17257|197|32|0|0
23|M|40 a 44 años|16924|0|16924|3153|16833|199|75|0|0
23|M|45 a 49 años|18008|0|18008|3652|17771|137|55|0|0
23|M|50 a 54 años|17439|0|17439|3969|17017|127|54|0|0
23|M|55 a 59 años|16351|0|16351|2807|15884|55|23|0|0
23|M|60 a 64 años|13630|0|13630|1869|13220|36|17|0|0
23|M|65 a 69 años|8952|0|8952|941|8647|15|7|0|0
23|M|70 a 74 años|4276|0|4276|355|4134|4|0|0|0
23|M|Más de 74 años|2405|0|2405|263|2249|1|0|0|0
23|V|15 a 17 años|1088|7|1093|1088|0|0|0|0|7
23|V|18 a 20 años|5162|3|5164|1529|4643|4|0|0|3
23|V|21 a 24 años|10952|1|10952|2093|10810|250|1|0|1
23|V|25 a 29 años|14826|0|14826|3283|14770|833|55|0|0
23|V|30 a 34 años|16239|0|16239|6358|16159|1298|104|0|0
23|V|35 a 39 años|16938|0|16938|9013|16838|2055|300|0|0
23|V|40 a 44 años|18185|0|18185|10095|18059|2797|549|0|0
23|V|45 a 49 años|21386|0|21386|11974|20982|3657|858|0|0
23|V|50 a 54 años|21810|2|21810|12643|21155|3617|1341|0|2
23|V|55 a 59 años|22725|1|22725|12151|21820|3474|1661|0|1
23|V|60 a 64 años|22380|9|22380|12497|21274|3001|1383|0|9
23|V|65 a 69 años|18985|6|18985|11202|17820|1301|540|0|6
23|V|70 a 74 años|13079|10|13079|7696|12021|371|195|0|10
23|V|Más de 74 años|21374|22|21374|16047|13979|147|71|0|22
24|M|15 a 17 años|41|0|41|41|0|0|0|0|0
24|M|18 a 20 años|1464|0|1464|110|1436|0|0|0|0
24|M|21 a 24 años|4906|0|4906|171|4901|10|1|0|0
24|M|25 a 29 años|7172|0|7172|243|7164|22|11|0|0
24|M|30 a 34 años|7608|0|7608|511|7595|41|10|0|0
24|M|35 a 39 años|9645|0|9645|928|9635|61|27|0|0
24|M|40 a 44 años|11888|0|11888|1357|11852|124|64|0|0
24|M|45 a 49 años|14240|0|14240|1741|14189|146|93|0|0
24|M|50 a 54 años|14401|0|14401|2118|14304|98|83|0|0
24|M|55 a 59 años|14422|1|14422|1661|14297|57|54|0|1
24|M|60 a 64 años|13581|0|13581|1362|13422|52|30|0|0
24|M|65 a 69 años|11192|0|11192|1019|10981|14|12|0|0
24|M|70 a 74 años|6789|0|6789|580|6564|11|5|0|0
24|M|Más de 74 años|6121|1|6121|1161|5310|3|2|0|1
24|V|15 a 17 años|239|4|243|239|0|0|0|0|4
24|V|18 a 20 años|2508|1|2508|488|2416|2|0|0|1
24|V|21 a 24 años|5450|0|5450|753|5435|119|2|0|0
24|V|25 a 29 años|7900|1|7901|1373|7882|421|38|0|1
24|V|30 a 34 años|8977|0|8977|2564|8952|646|76|0|0
24|V|35 a 39 años|10541|0|10541|3980|10510|1255|177|0|0
24|V|40 a 44 años|13243|0|13243|5532|13187|1991|381|0|0
24|V|45 a 49 años|15857|0|15857|6907|15681|2569|609|0|0
24|V|50 a 54 años|16216|0|16216|7375|15989|2968|1290|0|0
24|V|55 a 59 años|16540|1|16540|6547|16299|2863|1512|0|1
24|V|60 a 64 años|16894|5|16896|6642|16613|3070|1516|0|5
24|V|65 a 69 años|16197|4|16197|6322|15860|1499|620|0|4
24|V|70 a 74 años|12570|5|12570|4625|12213|579|228|0|5
24|V|Más de 74 años|22889|44|22889|13606|18381|454|185|0|44
25|M|15 a 17 años|114|2|116|114|0|0|0|0|2
25|M|18 a 20 años|1792|0|1792|202|1748|0|0|0|0
25|M|21 a 24 años|5333|0|5333|295|5319|17|0|0|0
25|M|25 a 29 años|8072|1|8073|441|8058|64|5|0|1
25|M|30 a 34 años|8429|0|8429|1250|8411|86|12|0|0
25|M|35 a 39 años|9525|0|9525|1728|9504|104|29|0|0
25|M|40 a 44 años|10690|0|10690|2284|10640|144|44|0|0
25|M|45 a 49 años|13401|0|13401|3142|13273|188|52|0|0
25|M|50 a 54 años|12731|0|12731|3148|12555|120|50|0|0
25|M|55 a 59 años|11584|0|11584|2407|11400|67|28|0|0
25|M|60 a 64 años|10699|0|10699|2191|10509|37|21|0|0
25|M|65 a 69 años|8543|0|8543|1313|8382|11|5|0|0
25|M|70 a 74 años|5650|1|5651|775|5449|5|2|0|1
25|M|Más de 74 años|5351|2|5351|1289|4597|0|0|0|2
25|V|15 a 17 años|627|44|658|627|0|0|0|0|44
25|V|18 a 20 años|3612|32|3635|1023|3417|0|0|0|32
25|V|21 a 24 años|7360|3|7363|1346|7311|209|3|0|3
25|V|25 a 29 años|9478|4|9481|2107|9440|631|44|0|4
25|V|30 a 34 años|10110|0|10110|3566|10065|917|102|0|0
25|V|35 a 39 años|11119|1|11119|5072|11064|1424|269|0|1
25|V|40 a 44 años|13211|1|13212|6159|13132|2183|509|0|1
25|V|45 a 49 años|16951|1|16951|8156|16707|3057|892|0|1
25|V|50 a 54 años|17000|1|17001|9017|16703|3021|1223|0|1
25|V|55 a 59 años|15451|2|15453|8041|15154|2761|1357|0|2
25|V|60 a 64 años|14022|2|14022|8131|13667|2420|1163|0|2
25|V|65 a 69 años|11693|4|11693|7098|11370|996|418|0|4
25|V|70 a 74 años|8965|2|8965|5535|8691|298|130|0|2
25|V|Más de 74 años|16014|4|16014|13044|12881|154|51|0|4
26|M|15 a 17 años|74|0|74|74|0|0|0|0|0
26|M|18 a 20 años|878|0|878|135|831|0|0|0|0
26|M|21 a 24 años|3369|0|3369|158|3352|8|0|0|0
26|M|25 a 29 años|5290|0|5290|236|5276|11|4|0|0
26|M|30 a 34 años|5850|0|5850|479|5841|21|15|0|0
26|M|35 a 39 años|6978|0|6978|864|6944|38|14|0|0
26|M|40 a 44 años|8333|0|8333|1085|8302|64|31|0|0
26|M|45 a 49 años|10509|0|10509|1570|10438|86|34|0|0
26|M|50 a 54 años|9918|0|9918|1943|9783|40|27|0|0
26|M|55 a 59 años|8894|1|8894|1482|8749|45|19|0|1
26|M|60 a 64 años|7533|0|7533|1014|7394|18|11|0|0
26|M|65 a 69 años|5959|0|5959|604|5848|4|2|0|0
26|M|70 a 74 años|3309|0|3309|324|3199|1|1|0|0
26|M|Más de 74 años|2326|0|2326|561|1942|0|0|0|0
26|V|15 a 17 años|414|4|417|414|0|0|0|0|4
26|V|18 a 20 años|2118|3|2121|570|1956|0|0|0|3
26|V|21 a 24 años|4827|1|4828|885|4769|92|4|0|1
26|V|25 a 29 años|6613|0|6613|1181|6569|231|30|0|0
26|V|30 a 34 años|7056|0|7056|2102|7011|388|77|0|0
26|V|35 a 39 años|8083|0|8083|3076|8021|652|144|0|0
26|V|40 a 44 años|9895|0|9895|4104|9840|1094|280|0|0
26|V|45 a 49 años|12583|0|12583|5147|12454|1564|399|0|0
26|V|50 a 54 años|12766|0|12766|5783|12569|1781|699|0|0
26|V|55 a 59 años|11522|1|11522|4845|11355|1550|754|0|1
26|V|60 a 64 años|10447|1|10447|4777|10280|1305|618|0|1
26|V|65 a 69 años|9407|4|9407|4564|9231|579|228|0|4
26|V|70 a 74 años|7022|1|7022|3927|6866|159|73|0|1
26|V|Más de 74 años|11628|23|11630|8423|9486|58|22|0|23
27|M|15 a 17 años|22|1|23|22|0|0|0|0|1
27|M|18 a 20 años|1002|1|1003|97|989|0|0|0|1
27|M|21 a 24 años|3049|0|3049|175|3046|15|0|0|0
27|M|25 a 29 años|5043|0|5043|268|5039|54|10|0|0
27|M|30 a 34 años|5952|0|5952|542|5940|62|18|0|0
27|M|35 a 39 años|7883|0|7883|1085|7871|201|41|0|0
27|M|40 a 44 años|10606|0|10606|1589|10584|426|95|0|0
27|M|45 a 49 años|11213|1|11213|1760|11163|196|82|0|1
27|M|50 a 54 años|10689|1|10690|1944|10616|150|93|0|1
27|M|55 a 59 años|10780|1|10781|1592|10698|126|68|0|1
27|M|60 a 64 años|9896|2|9896|1343|9772|63|23|0|2
27|M|65 a 69 años|8565|11|8566|1100|8368|26|8|0|11
27|M|70 a 74 años|5742|10|5742|836|5486|11|2|0|10
27|M|Más de 74 años|6454|20|6454|1890|5204|5|3|0|20
27|V|15 a 17 años|165|28|188|165|0|0|0|0|28
27|V|18 a 20 años|1720|6|1724|387|1674|1|0|0|6
27|V|21 a 24 años|3799|0|3799|611|3790|119|4|0|0
27|V|25 a 29 años|5070|0|5070|1088|5059|371|18|0|0
27|V|30 a 34 años|6386|0|6386|2208|6365|733|63|0|0
27|V|35 a 39 años|7263|0|7263|3186|7225|1247|166|0|0
27|V|40 a 44 años|7971|0|7971|4132|7934|1711|305|0|0
27|V|45 a 49 años|11105|2|11105|5807|10979|2566|538|0|2
27|V|50 a 54 años|11138|6|11139|6016|10933|2510|911|0|6
27|V|55 a 59 años|11204|3|11205|5534|10971|2432|1070|0|3
27|V|60 a 64 años|11320|11|11321|5710|11022|2357|1046|0|11
27|V|65 a 69 años|10995|10|10995|5963|10593|1395|559|0|10
27|V|70 a 74 años|9151|27|9152|4925|8708|564|236|0|27
27|V|Más de 74 años|18864|142|18869|12621|14361|308|140|0|142
28|M|15 a 17 años|1033|0|1033|1033|0|0|0|0|0
28|M|18 a 20 años|23222|1|23223|1640|22552|2|1|0|1
28|M|21 a 24 años|75758|0|75758|2321|75556|76|12|0|0
28|M|25 a 29 años|114552|0|114552|4147|114250|255|150|0|0
28|M|30 a 34 años|140806|0|140806|10281|140378|420|302|0|0
28|M|35 a 39 años|162966|0|162966|16380|162604|758|578|0|0
28|M|40 a 44 años|190198|0|190198|20245|189833|1240|924|0|0
28|M|45 a 49 años|220720|0|220720|26158|219842|1271|973|0|0
28|M|50 a 54 años|216148|0|216148|31896|214564|1041|860|0|0
28|M|55 a 59 años|180641|0|180641|22985|179124|738|626|0|0
28|M|60 a 64 años|144492|1|144493|15515|143252|466|344|0|1
28|M|65 a 69 años|108367|0|108367|9576|107344|154|100|0|0
28|M|70 a 74 años|66888|0|66888|3893|66227|37|17|0|0
28|M|Más de 74 años|57798|0|57798|5447|56808|22|6|0|0
28|V|15 a 17 años|2190|5|2195|2190|0|0|0|0|5
28|V|18 a 20 años|35511|7|35517|4456|34236|26|0|0|7
28|V|21 a 24 años|94645|0|94645|8533|94174|893|59|0|0
28|V|25 a 29 años|136372|0|136372|18535|135485|2793|951|0|0
28|V|30 a 34 años|159390|0|159390|36984|158200|4032|1830|0|0
28|V|35 a 39 años|173050|1|173051|52334|172104|7201|3368|0|1
28|V|40 a 44 años|200897|0|200897|65861|200086|12624|5678|0|0
28|V|45 a 49 años|248438|1|248439|86479|245870|19666|8540|0|1
28|V|50 a 54 años|253813|1|253813|96096|249908|23546|11048|0|1
28|V|55 a 59 años|221640|0|221640|78066|218070|21328|11159|0|0
28|V|60 a 64 años|186979|6|186980|66995|183920|18375|9144|0|6
28|V|65 a 69 años|149174|5|149174|53332|146404|8380|3931|0|5
28|V|70 a 74 años|111620|3|111620|34536|109573|3038|1665|0|3
28|V|Más de 74 años|171882|27|171882|72512|162551|2262|1102|0|27
29|M|15 a 17 años|602|0|602|602|0|0|0|0|0
29|M|18 a 20 años|8348|0|8348|1306|7747|0|0|0|0
29|M|21 a 24 años|21798|0|21798|1654|21546|14|2|0|0
29|M|25 a 29 años|30699|0|30699|2236|30544|59|33|0|0
29|M|30 a 34 años|36183|0|36183|5881|35948|80|55|0|0
29|M|35 a 39 años|43231|0|43231|11132|42897|134|105|0|0
29|M|40 a 44 años|53307|0|53307|15024|52811|423|256|0|0
29|M|45 a 49 años|59320|0|59320|18982|58253|503|242|0|0
29|M|50 a 54 años|55652|1|55652|19633|53963|496|147|0|1
29|M|55 a 59 años|47720|0|47720|14666|45994|519|107|0|0
29|M|60 a 64 años|37862|1|37862|10084|36471|441|52|0|1
29|M|65 a 69 años|27190|0|27190|6094|26310|284|18|0|0
29|M|70 a 74 años|15930|0|15930|2658|15502|138|7|0|0
29|M|Más de 74 años|12503|0|12503|2411|12129|37|4|0|0
29|V|15 a 17 años|2478|1|2478|2478|0|0|0|0|1
29|V|18 a 20 años|14153|1|14153|4479|12526|3|0|0|1
29|V|21 a 24 años|28430|0|28430|6003|27827|312|12|0|0
29|V|25 a 29 años|36953|0|36953|8672|36541|978|148|0|0
29|V|30 a 34 años|40396|1|40397|15679|39916|1558|350|0|1
29|V|35 a 39 años|46107|0|46107|24755|45565|2887|718|0|0
29|V|40 a 44 años|53507|0|53507|30317|52890|5021|1329|0|0
29|V|45 a 49 años|63898|0|63898|37934|62334|7090|2094|0|0
29|V|50 a 54 años|64081|2|64081|40117|61761|7913|2917|0|2
29|V|55 a 59 años|58138|4|58139|36421|55333|7095|3026|0|4
29|V|60 a 64 años|50996|13|50997|32186|48229|6097|2568|0|13
29|V|65 a 69 años|41384|6|41384|26016|39015|2862|1044|0|6
29|V|70 a 74 años|31109|8|31109|18625|29074|1206|428|0|8
