COD_PROVINCIA|IND_SEXO|EDAD|NUM_PERMISOS|NUM_LICENCIAS|NUM_LICENCIAS_PERMISOS|NUM_PERMISOS_A|NUM_PERMISOS_B|NUM_PERMISOS_C|NUM_PERMISOS_D|NUM_PERMISOS_LCM|NUM_PERMISOS_LVA
15|M|65 a 69 años|24339|20|24340|1841|23956|45|13|0|20
15|M|70 a 74 años|17048|30|17050|1339|16628|29|8|0|30
15|M|Más de 74 años|14166|38|14166|1769|13195|11|4|0|38
15|V|15 a 17 años|416|43|449|416|0|0|0|0|43
15|V|18 a 20 años|6005|7|6011|957|5825|5|0|0|7
15|V|21 a 24 años|13619|0|13619|1505|13580|205|3|0|0
15|V|25 a 29 años|19184|0|19184|3325|19143|739|83|0|0
15|V|30 a 34 años|19129|2|19131|6921|19033|1333|225|0|2
15|V|35 a 39 años|23156|2|23157|9862|23005|2422|509|0|2
15|V|40 a 44 años|35821|0|35821|16806|35494|4553|1010|0|0
15|V|45 a 49 años|44104|3|44105|22326|43165|6137|1838|0|3
15|V|50 a 54 años|41010|6|41012|20001|39977|6189|3137|1|5
15|V|55 a 59 años|38092|7|38092|16779|37044|5770|3159|0|7
15|V|60 a 64 años|35171|27|35172|16114|33868|4730|2261|0|27
15|V|65 a 69 años|31043|39|31044|14204|29608|2442|1063|0|39
15|V|70 a 74 años|26297|61|26299|11290|24781|1056|438|0|61
15|V|Más de 74 años|46029|258|46035|24287|37234|629|258|0|258
16|M|15 a 17 años|51|0|51|51|0|0|0|0|0
16|M|18 a 20 años|1143|0|1143|88|1117|0|0|0|0
16|M|21 a 24 años|2917|0|2917|120|2916|9|1|0|0
16|M|25 a 29 años|4123|0|4123|238|4122|22|1|0|0
16|M|30 a 34 años|4638|0|4638|686|4635|36|4|0|0
16|M|35 a 39 años|4897|0|4897|744|4888|48|7|0|0
16|M|40 a 44 años|5268|0|5268|713|5259|57|17|0|0
16|M|45 a 49 años|5811|0|5811|1008|5762|63|21|0|0
16|M|50 a 54 años|5701|0|5701|855|5655|53|22|0|0
16|M|55 a 59 años|5604|0|5604|642|5518|27|13|0|0
16|M|60 a 64 años|4606|0|4606|587|4480|10|7|0|0
16|M|65 a 69 años|2631|1|2631|273|2545|3|1|0|1
16|M|70 a 74 años|1317|0|1317|158|1241|2|0|0|0
16|M|Más de 74 años|874|0|874|206|738|2|1|0|0
16|V|15 a 17 años|185|12|193|185|0|0|0|0|12
16|V|18 a 20 años|1574|6|1580|364|1516|4|0|0|6
16|V|21 a 24 años|3572|0|3572|634|3561|157|0|0|0
16|V|25 a 29 años|4746|0|4746|1203|4737|394|22|0|0
16|V|30 a 34 años|5231|0|5231|2503|5225|637|52|0|0
16|V|35 a 39 años|5391|0|5391|2680|5374|1011|139|0|0
16|V|40 a 44 años|6189|1|6190|2767|6157|1383|281|0|1
16|V|45 a 49 años|6814|0|6814|3148|6740|1551|405|0|0
16|V|50 a 54 años|6893|1|6893|2905|6792|1515|669|0|1
16|V|55 a 59 años|7459|4|7459|3175|7338|1582|866|0|4
16|V|60 a 64 años|7245|10|7245|3904|7067|1266|528|0|10
16|V|65 a 69 años|5474|15|5474|3396|5253|491|199|0|15
16|V|70 a 74 años|4257|26|4257|3056|4000|184|86|0|26
16|V|Más de 74 años|9805|119|9805|8512|6146|97|34|0|119
17|M|15 a 17 años|529|1|529|529|0|0|0|0|1
17|M|18 a 20 años|3196|1|3197|1107|2690|0|0|0|1
17|M|21 a 24 años|9401|1|9402|1544|9213|17|0|0|1
17|M|25 a 29 años|14201|0|14201|2766|14121|68|2|0|0
17|M|30 a 34 años|15570|0|15570|5411|15457|78|10|0|0
17|M|35 a 39 años|17785|0|17785|6575|17597|123|39|0|0
17|M|40 a 44 años|22731|0|22731|9441|22413|219|72|0|0
17|M|45 a 49 años|25463|0|25463|12138|24910|182|68|0|0
17|M|50 a 54 años|22996|0|22996|10940|22429|169|70|0|0
17|M|55 a 59 años|21362|0|21362|8554|20861|141|62|0|0
17|M|60 a 64 años|18737|0|18737|6935|18267|90|34|0|0
17|M|65 a 69 años|15689|0|15689|4527|15241|48|20|0|0
17|M|70 a 74 años|11286|0|11286|3076|10780|14|3|0|0
17|M|Más de 74 años|12367|0|12367|4858|10366|6|3|0|0
17|V|15 a 17 años|1210|32|1231|1210|0|0|0|0|32
17|V|18 a 20 años|5000|12|5008|2226|4200|1|0|0|12
17|V|21 a 24 años|10890|3|10893|3016|10589|162|4|0|3
17|V|25 a 29 años|14832|1|14833|5010|14656|501|24|0|1
17|V|30 a 34 años|17310|0|17310|9233|17073|979|103|0|0
17|V|35 a 39 años|19489|1|19490|10972|19221|1613|292|0|1
17|V|40 a 44 años|24526|0|24526|14658|23978|2555|596|0|0
17|V|45 a 49 años|30518|1|30518|19344|29688|3666|978|0|1
17|V|50 a 54 años|28195|1|28195|18691|27393|3742|1482|0|1
17|V|55 a 59 años|25879|2|25880|17035|25147|3629|1666|0|2
17|V|60 a 64 años|22382|0|22382|15593|21734|2762|1172|0|0
17|V|65 a 69 años|18982|0|18982|12956|18377|1317|581|0|0
17|V|70 a 74 años|15121|1|15121|10345|14484|500|226|0|1
17|V|Más de 74 años|24017|6|24017|19716|20254|280|113|0|6
18|M|15 a 17 años|422|0|422|422|0|0|0|0|0
18|M|18 a 20 años|3649|0|3649|941|3133|0|0|0|0
18|M|21 a 24 años|12096|0|12096|1152|11899|36|0|0|0
18|M|25 a 29 años|19284|0|19284|1770|19202|150|20|0|0
18|M|30 a 34 años|23067|0|23067|4961|22913|191|38|0|0
18|M|35 a 39 años|24673|0|24673|6088|24466|218|87|0|0
18|M|40 a 44 años|28026|0|28026|8651|27692|254|112|0|0
18|M|45 a 49 años|30260|0|30260|10114|29523|369|134|0|0
18|M|50 a 54 años|27680|0|27680|9065|26756|321|117|0|0
18|M|55 a 59 años|26325|1|26325|6465|25470|281|82|0|1
18|M|60 a 64 años|19859|1|19859|3789|19212|195|35|0|1
18|M|65 a 69 años|13153|0|13153|1940|12723|90|10|0|0
18|M|70 a 74 años|6907|1|6907|868|6667|25|1|0|1
18|M|Más de 74 años|4283|0|4283|724|4012|4|1|0|0
18|V|15 a 17 años|1571|8|1575|1571|0|0|0|0|8
18|V|18 a 20 años|6520|1|6520|2698|5281|6|1|0|1
18|V|21 a 24 años|14282|2|14283|3659|13798|337|12|0|2
18|V|25 a 29 años|21336|0|21336|5817|21135|1074|112|0|0
18|V|30 a 34 años|24098|0|24098|12509|23798|1798|280|0|0
18|V|35 a 39 años|26542|0|26542|15563|26232|3036|673|0|0
18|V|40 a 44 años|30906|0|30906|19110|30348|4224|1088|0|0
18|V|45 a 49 años|34313|0|34313|21857|33324|5304|1793|0|0
18|V|50 a 54 años|32627|2|32629|21371|31419|5564|2752|0|2
18|V|55 a 59 años|33049|4|33049|21604|31552|5013|2741|0|4
18|V|60 a 64 años|28569|4|28569|19287|27034|3606|1763|0|4
18|V|65 a 69 años|23486|10|23486|15637|22074|1657|778|0|10
18|V|70 a 74 años|17431|9|17431|11111|16206|594|273|0|9
18|V|Más de 74 años|28561|35|28561|22264|19836|285|134|0|35
19|M|15 a 17 años|33|0|33|33|0|0|0|0|0
19|M|18 a 20 años|1337|0|1337|59|1324|0|0|0|0
19|M|21 a 24 años|3688|0|3688|103|3685|18|0|0|0
19|M|25 a 29 años|5054|0|5054|283|5047|29|7|0|0
19|M|30 a 34 años|6075|0|6075|765|6066|54|10|0|0
19|M|35 a 39 años|8173|0|8173|1374|8152|161|47|0|0
19|M|40 a 44 años|9881|0|9881|1438|9853|176|71|0|0
19|M|45 a 49 años|10695|0|10695|2000|10621|131|44|0|0
19|M|50 a 54 años|8870|0|8870|1493|8772|99|44|0|0
19|M|55 a 59 años|7439|0|7439|834|7370|44|21|0|0
19|M|60 a 64 años|5588|0|5588|575|5502|17|11|0|0
19|M|65 a 69 años|3598|0|3598|353|3522|8|4|0|0
19|M|70 a 74 años|1884|0|1884|107|1840|5|2|0|0
19|M|Más de 74 años|1124|0|1124|131|1065|2|2|0|0
19|V|15 a 17 años|137|3|139|137|0|0|0|0|3
19|V|18 a 20 años|1978|2|1980|330|1912|2|0|0|2
19|V|21 a 24 años|4144|0|4144|476|4128|82|2|0|0
19|V|25 a 29 años|5262|0|5262|957|5249|245|21|0|0
19|V|30 a 34 años|5839|0|5839|2172|5807|391|60|0|0
19|V|35 a 39 años|6518|0|6518|2646|6484|716|180|0|0
19|V|40 a 44 años|9344|0|9344|4043|9283|1339|328|0|0
19|V|45 a 49 años|11545|0|11545|5282|11436|1885|567|0|0
19|V|50 a 54 años|10751|1|10751|4937|10589|1835|773|0|1
19|V|55 a 59 años|9632|0|9632|3985|9491|1563|853|0|0
19|V|60 a 64 años|8016|3|8016|3757|7876|1257|596|0|3
19|V|65 a 69 años|6178|6|6178|2756|6034|514|233|0|6
19|V|70 a 74 años|4378|5|4378|1915|4253|175|91|0|5
19|V|Más de 74 años|6763|30|6764|4526|5694|85|30|0|30
20|M|15 a 17 años|208|0|208|208|0|0|0|0|0
20|M|18 a 20 años|2598|0|2598|605|2299|0|0|0|0
20|M|21 a 24 años|8258|0|8258|839|8142|13|3|0|0
20|M|25 a 29 años|11797|0|11797|1039|11747|33|12|0|0
20|M|30 a 34 años|12613|0|12613|1601|12545|44|35|0|0
20|M|35 a 39 años|14612|0|14612|2264|14533|66|70|0|0
20|M|40 a 44 años|18778|0|18778|3293|18665|114|143|0|0
20|M|45 a 49 años|23646|0|23646|4265|23380|132|151|0|0
20|M|50 a 54 años|21987|0|21987|3833|21673|170|177|0|0
20|M|55 a 59 años|20212|0|20212|2751|19938|154|129|0|0
20|M|60 a 64 años|17230|0|17230|1939|16996|73|60|0|0
20|M|65 a 69 años|13562|1|13562|1332|13382|20|16|0|1
20|M|70 a 74 años|8680|0|8680|841|8487|9|4|0|0
20|M|Más de 74 años|6704|0|6704|1070|6341|0|0|0|0
20|V|15 a 17 años|468|1|469|468|0|0|0|0|1
20|V|18 a 20 años|4149|1|4149|1326|3725|3|0|0|1
20|V|21 a 24 años|10298|0|10298|2256|10140|134|7|0|0
20|V|25 a 29 años|14052|0|14052|3350|13948|393|89|0|0
20|V|30 a 34 años|14539|0|14539|4639|14459|694|241|0|0
20|V|35 a 39 años|17054|0|17054|6184|16953|1115|425|0|0
20|V|40 a 44 años|21882|1|21883|8821|21730|1797|661|0|1
20|V|45 a 49 años|28291|1|28291|11593|27905|2751|1194|0|1
20|V|50 a 54 años|27192|0|27192|12035|26678|3520|2023|0|0
20|V|55 a 59 años|25180|0|25180|10340|24731|3625|2103|0|0
20|V|60 a 64 años|22229|0|22229|9695|21782|2848|1488|0|0
20|V|65 a 69 años|19280|1|19281|8427|18773|1121|563|0|1
20|V|70 a 74 años|16014|1|16014|6904|15490|359|187|0|1
20|V|Más de 74 años|23355|3|23355|13958|20572|124|53|0|3
21|M|15 a 17 años|47|0|47|47|0|0|0|0|0
21|M|18 a 20 años|1925|0|1925|123|1870|1|0|0|0
21|M|21 a 24 años|6452|0|6452|168|6440|15|0|0|0
21|M|25 a 29 años|9737|0|9737|336|9722|51|3|0|0
21|M|30 a 34 años|11736|0|11736|1485|11712|72|9|0|0
21|M|35 a 39 años|13723|0|13723|2144|13689|97|22|0|0
21|M|40 a 44 años|16205|0|16205|3425|16124|117|26|0|0
21|M|45 a 49 años|17341|0|17341|4201|17047|129|39|0|0
21|M|50 a 54 años|15080|0|15080|3420|14688|106|41|0|0
21|M|55 a 59 años|12633|0|12633|2041|12335|86|26|0|0
21|M|60 a 64 años|8935|0|8935|1161|8707|55|8|0|0
21|M|65 a 69 años|5931|0|5931|632|5763|22|2|0|0
21|M|70 a 74 años|2962|0|2962|224|2881|13|3|0|0
21|M|Más de 74 años|1791|0|1791|182|1707|3|0|0|0
21|V|15 a 17 años|504|2|506|504|0|0|0|0|2
21|V|18 a 20 años|3509|0|3509|879|3163|1|0|0|0
21|V|21 a 24 años|7795|0|7795|998|7701|184|2|0|0
21|V|25 a 29 años|11402|0|11402|1950|11361|594|32|0|0
21|V|30 a 34 años|13421|0|13421|5229|13322|1045|84|0|0
21|V|35 a 39 años|15200|0|15200|7323|15105|1692|216|0|0
21|V|40 a 44 años|18531|0|18531|10027|18297|2547|491|0|0
21|V|45 a 49 años|20894|0|20894|11567|20340|3007|702|0|0
21|V|50 a 54 años|19207|0|19207|10578|18426|2753|976|0|0
21|V|55 a 59 años|17694|2|17694|9284|16719|2159|915|0|2
21|V|60 a 64 años|14852|6|14852|8439|13839|1471|595|1|5
21|V|65 a 69 años|12181|5|12181|7315|11237|664|282|0|5
21|V|70 a 74 años|9378|4|9378|5693|8512|297|121|0|4
21|V|Más de 74 años|14436|25|14436|10853|9939|131|52|0|25
21|V|Se desconoce|1|0|1|1|1|0|0|0|0
22|M|15 a 17 años|167|0|167|167|0|0|0|0|0
22|M|18 a 20 años|875|0|875|193|796|0|0|0|0
22|M|21 a 24 años|2611|0|2611|180|2604|7|0|0|0
22|M|25 a 29 años|3662|0|3662|327|3657|11|0|0|0
22|M|30 a 34 años|4254|0|4254|703|4245|25|4|0|0
22|M|35 a 39 años|5103|0|5103|912|5091|42|13|0|0
22|M|40 a 44 años|5995|0|5995|1234|5973|59|18|0|0
22|M|45 a 49 años|6991|0|6991|1503|6938|105|27|0|0
22|M|50 a 54 años|6603|0|6603|1329|6542|43|23|0|0
22|M|55 a 59 años|6361|0|6361|1011|6273|22|17|0|0
22|M|60 a 64 años|5727|0|5727|794|5637|10|4|0|0
22|M|65 a 69 años|4332|0|4332|445|4257|4|2|0|0
22|M|70 a 74 años|2631|1|2632|302|2521|1|0|1|0
22|M|Más de 74 años|2135|0|2135|577|1762|0|0|0|0
22|V|15 a 17 años|379|13|385|379|0|0|0|0|13
22|V|18 a 20 años|1511|8|1517|568|1356|0|0|0|8
22|V|21 a 24 años|3261|1|3262|732|3232|59|1|0|1
22|V|25 a 29 años|4737|0|4737|1262|4721|271|9|0|0
22|V|30 a 34 años|4998|1|4999|2248|4974|451|39|0|1
22|V|35 a 39 años|5781|0|5781|2811|5765|818|92|0|0
22|V|40 a 44 años|7269|0|7269|3523|7211|1162|183|0|0
22|V|45 a 49 años|8558|1|8559|4202|8446|1472|364|0|1
22|V|50 a 54 años|8169|0|8169|4079|8055|1451|599|0|0
22|V|55 a 59 años|7993|2|7994|3937|7864|1261|646|0|2
22|V|60 a 64 años|7423|1|7423|4140|7291|1104|470|0|1
22|V|65 a 69 años|6335|0|6335|3645|6195|400|166|0|0
22|V|70 a 74 años|5052|5|5052|3257|4886|112|41|0|5
22|V|Más de 74 años|9653|17|9654|8071|7344|37|12|0|17
23|M|15 a 17 años|115|0|115|115|0|0|0|0|0
23|M|18 a 20 años|2816|0|2816|284|2723|0|0|0|0
23|M|21 a 24 años|9083|0|9083|403|9050|25|0|0|0
23|M|25 a 29 años|14753|0|14753|886|14729|72|10|0|0
23|M|30 a 34 años|17444|0|17444|2369|17415|158|19|0|0
23|M|35 a 39 años|17215|0|17215|2884|17156|202|56|0|0
23|M|40 a 44 años|17654|0|17654|3440|17518|162|60|0|0
23|M|45 a 49 años|18125|0|18125|3956|17799|153|58|0|0
23|M|50 a 54 años|17185|0|17185|3526|16724|99|38|0|0
23|M|55 a 59 años|16108|0|16108|2457|15631|57|28|0|0
23|M|60 a 64 años|12070|0|12070|1463|11697|31|11|0|0
23|M|65 a 69 años|7203|0|7203|696|6979|12|5|0|0
23|M|70 a 74 años|3344|0|3344|254|3224|4|2|0|0
23|M|Más de 74 años|1955|0|1955|237|1816|0|0|0|0
23|V|15 a 17 años|845|6|850|845|0|0|0|0|6
23|V|18 a 20 años|5109|1|5110|1410|4672|8|0|0|1
23|V|21 a 24 años|10711|1|10711|2160|10579|305|3|0|1
23|V|25 a 29 años|15265|0|15265|3733|15194|900|52|0|0
23|V|30 a 34 años|16805|0|16805|8190|16709|1500|148|0|0
23|V|35 a 39 años|17262|0|17262|9116|17162|2282|355|0|0
23|V|40 a 44 años|19901|0|19901|11237|19681|3167|609|0|0
23|V|45 a 49 años|21708|0|21708|12474|21184|3729|973|0|0
23|V|50 a 54 años|22349|1|22349|12550|21548|3675|1530|0|1
23|V|55 a 59 años|23565|5|23565|12489|22531|3409|1629|0|5
23|V|60 a 64 años|21486|9|21486|12389|20294|2733|1164|0|9
23|V|65 a 69 años|16895|5|16895|9976|15738|1145|519|0|5
23|V|70 a 74 años|12120|12|12120|7197|10915|350|173|0|12
23|V|Más de 74 años|20818|32|20818|16109|13115|158|69|0|32
24|M|15 a 17 años|36|0|36|36|0|0|0|0|0
24|M|18 a 20 años|1679|0|1679|89|1660|0|0|0|0
24|M|21 a 24 años|5137|0|5137|113|5136|13|0|0|0
24|M|25 a 29 años|6981|0|6981|257|6975|21|7|0|0
24|M|30 a 34 años|8380|0|8380|637|8367|45|10|0|0
24|M|35 a 39 años|10353|0|10353|1083|10334|76|33|0|0
24|M|40 a 44 años|12824|0|12824|1415|12794|143|71|0|0
24|M|45 a 49 años|14656|0|14656|2027|14591|141|99|0|0
24|M|50 a 54 años|14370|0|14370|1950|14257|73|71|0|0
24|M|55 a 59 años|14428|2|14428|1546|14287|63|48|0|2
24|M|60 a 64 años|13074|0|13074|1247|12895|43|27|0|0
24|M|65 a 69 años|9566|0|9566|832|9344|8|4|0|0
24|M|70 a 74 años|5913|0|5913|513|5676|10|6|0|0
24|M|Más de 74 años|5068|1|5068|1097|4276|1|0|0|1
24|V|15 a 17 años|201|2|203|201|0|0|0|0|2
24|V|18 a 20 años|2544|2|2546|380|2496|1|0|0|2
24|V|21 a 24 años|5233|1|5234|666|5221|113|1|0|1
24|V|25 a 29 años|8033|0|8033|1409|8019|393|29|0|0
24|V|30 a 34 años|9328|0|9328|3180|9308|760|83|0|0
24|V|35 a 39 años|11578|0|11578|4519|11537|1502|225|0|0
24|V|40 a 44 años|14155|0|14155|5983|14057|2289|488|0|0
24|V|45 a 49 años|16002|0|16002|7226|15793|2724|749|0|0
24|V|50 a 54 años|16387|1|16387|7015|16158|2985|1423|0|1
24|V|55 a 59 años|17022|3|17023|6603|16740|2971|1637|0|3
24|V|60 a 64 años|17045|3|17046|6795|16740|2930|1317|0|3
24|V|65 a 69 años|15331|6|15331|5656|14942|1382|545|0|6
24|V|70 a 74 años|11774|8|11774|4603|11370|576|223|0|8
24|V|Más de 74 años|21707|56|21707|13667|17047|400|156|0|56
25|M|15 a 17 años|86|1|87|86|0|0|0|0|1
25|M|18 a 20 años|1808|1|1809|194|1743|1|0|0|1
25|M|21 a 24 años|5505|0|5505|265|5497|15|0|0|0
25|M|25 a 29 años|7726|1|7727|542|7715|54|5|0|1
25|M|30 a 34 años|8556|0|8556|1505|8534|78|11|0|0
25|M|35 a 39 años|9573|0|9573|1785|9550|87|19|0|0
25|M|40 a 44 años|11641|0|11641|2542|11572|149|44|0|0
25|M|45 a 49 años|13604|0|13604|3311|13463|136|39|0|0
25|M|50 a 54 años|12091|0|12091|2804|11885|90|34|0|0
25|M|55 a 59 años|11541|0|11541|2373|11374|69|38|0|0
25|M|60 a 64 años|10159|0|10159|1796|9965|24|15|0|0
25|M|65 a 69 años|7517|0|7517|1072|7343|17|7|0|0
25|M|70 a 74 años|5105|1|5106|627|4890|2|0|0|1
25|M|Más de 74 años|4508|2|4508|1253|3784|2|0|0|2
25|V|15 a 17 años|506|48|533|506|0|0|0|0|48
25|V|18 a 20 años|3187|19|3200|863|3009|1|0|0|19
25|V|21 a 24 años|6703|3|6705|1225|6656|178|2|0|3
25|V|25 a 29 años|8939|2|8941|2162|8918|597|33|0|2
25|V|30 a 34 años|9681|0|9681|4239|9636|966|96|0|0
25|V|35 a 39 años|11228|1|11228|5256|11169|1606|308|0|1
25|V|40 a 44 años|14002|3|14004|6609|13857|2341|597|0|3
25|V|45 a 49 años|17460|1|17461|8954|17180|2987|870|0|1
25|V|50 a 54 años|16087|0|16087|8385|15771|2868|1236|0|0
25|V|55 a 59 años|15210|3|15211|8309|14893|2740|1365|0|3
25|V|60 a 64 años|13425|1|13425|7933|13056|2212|975|0|1
25|V|65 a 69 años|10829|4|10829|6568|10520|872|376|0|4
25|V|70 a 74 años|8523|1|8523|5517|8239|259|123|0|1
25|V|Más de 74 años|15153|5|15153|12786|11985|135|42|0|5
26|M|15 a 17 años|70|0|70|70|0|0|0|0|0
26|M|18 a 20 años|1003|0|1003|133|941|0|0|0|0
26|M|21 a 24 años|3258|0|3258|108|3248|3|0|0|0
26|M|25 a 29 años|5291|0|5291|247|5285|10|4|0|0
26|M|30 a 34 años|6045|0|6045|632|6033|21|10|0|0
26|M|35 a 39 años|7224|0|7224|934|7196|35|16|0|0
26|M|40 a 44 años|8999|0|8999|1130|8959|49|22|0|0
26|M|45 a 49 años|10710|0|10710|1882|10603|70|29|0|0
26|M|50 a 54 años|9383|0|9383|1759|9248|29|24|0|0
26|M|55 a 59 años|8589|1|8589|1297|8439|31|17|0|1
26|M|60 a 64 años|7156|0|7156|830|7026|13|9|0|0
26|M|65 a 69 años|5193|0|5193|494|5071|3|2|0|0
26|M|70 a 74 años|2723|0|2723|330|2577|2|0|0|0
26|M|Más de 74 años|1915|0|1915|491|1574|0|0|0|0
26|V|15 a 17 años|315|4|318|315|0|0|0|0|4
26|V|18 a 20 años|1883|3|1886|597|1702|1|0|0|3
26|V|21 a 24 años|4369|1|4370|655|4330|70|2|0|1
26|V|25 a 29 años|6257|0|6257|1225|6235|213|25|0|0
26|V|30 a 34 años|6998|0|6998|2517|6942|417|64|0|0
26|V|35 a 39 años|8218|0|8218|3248|8179|722|152|0|0
26|V|40 a 44 años|10680|0|10680|4417|10596|1268|318|0|0
26|V|45 a 49 años|12929|1|12929|5518|12771|1618|450|0|1
26|V|50 a 54 años|12278|0|12278|5427|12081|1805|776|0|0
26|V|55 a 59 años|11113|1|11113|4678|10949|1477|723|0|1
26|V|60 a 64 años|10320|3|10320|4996|10135|1236|556|0|3
26|V|65 a 69 años|8575|3|8575|4269|8409|469|190|0|3
26|V|70 a 74 años|6884|4|6884|4020|6684|152|63|0|4
26|V|Más de 74 años|10820|26|10822|8181|8608|42|13|0|26
27|M|15 a 17 años|32|0|32|32|0|0|0|0|0
27|M|18 a 20 años|1158|1|1159|97|1146|0|0|0|1
27|M|21 a 24 años|3450|0|3450|170|3449|22|0|0|0
27|M|25 a 29 años|5022|0|5022|262|5017|40|9|0|0
27|M|30 a 34 años|6516|0|6516|706|6507|90|22|0|0
27|M|35 a 39 años|9036|0|9036|1266|9029|303|58|0|0
27|M|40 a 44 años|11112|0|11112|1649|11086|386|105|0|0
27|M|45 a 49 años|11135|1|11135|1906|11070|183|86|0|1
27|M|50 a 54 años|10604|1|10605|1779|10528|147|76|0|1
27|M|55 a 59 años|10646|1|10646|1494|10544|97|53|0|1
27|M|60 a 64 años|9588|3|9589|1257|9435|60|21|0|3
27|M|65 a 69 años|7738|15|7738|1029|7506|29|9|0|15
27|M|70 a 74 años|5149|17|5149|819|4830|11|2|0|17
27|M|Más de 74 años|5514|22|5514|1795|4274|3|2|0|22
27|V|15 a 17 años|128|20|148|128|0|0|0|0|20
27|V|18 a 20 años|1823|5|1827|371|1781|0|0|0|5
27|V|21 a 24 años|3547|0|3547|547|3542|132|2|0|0
27|V|25 a 29 años|5231|0|5231|1289|5219|440|25|0|0
27|V|30 a 34 años|6772|0|6772|2717|6754|896|88|0|0
27|V|35 a 39 años|7151|1|7151|3357|7116|1382|183|0|1
27|V|40 a 44 años|9042|1|9043|4809|8980|2076|380|0|1
27|V|45 a 49 años|11325|6|11325|6105|11152|2708|693|0|6
27|V|50 a 54 años|10930|2|10931|5678|10725|2488|983|0|2
27|V|55 a 59 años|11479|10|11480|5668|11192|2623|1187|0|10
27|V|60 a 64 años|11510|6|11510|6056|11173|2389|997|0|6
27|V|65 a 69 años|10597|20|10597|5718|10154|1364|530|0|20
27|V|70 a 74 años|8840|34|8841|4758|8344|575|214|0|34
27|V|Más de 74 años|18217|196|18223|12524|13540|299|122|0|196
28|M|15 a 17 años|873|0|873|873|0|0|0|0|0
28|M|18 a 20 años|23635|0|23635|1463|23040|1|0|0|0
28|M|21 a 24 años|71322|1|71323|1799|71181|71|12|0|1
28|M|25 a 29 años|111860|0|111860|4360|111704|228|106|0|0
28|M|30 a 34 años|143328|0|143328|12455|143069|447|297|0|0
28|M|35 a 39 años|169770|0|169770|17217|169530|983|656|0|0
28|M|40 a 44 años|199256|0|199256|21322|198858|1217|878|0|0
28|M|45 a 49 años|228280|0|228280|30504|227056|1258|958|0|0
28|M|50 a 54 años|201612|0|201612|28542|199918|966|817|0|0
28|M|55 a 59 años|171782|1|171783|20243|170339|676|541|0|1
28|M|60 a 64 años|132485|0|132485|13246|131342|361|246|0|0
28|M|65 a 69 años|96416|0|96416|7265|95477|111|57|0|0
28|M|70 a 74 años|59998|0|59998|2826|59397|33|18|0|0
28|M|Más de 74 años|48483|0|48483|5805|47633|25|7|0|0
28|V|15 a 17 años|1947|5|1951|1947|0|0|0|0|5
28|V|18 a 20 años|34516|1|34517|4045|33471|31|0|0|1
28|V|21 a 24 años|86637|0|86637|7283|86272|840|61|0|0
28|V|25 a 29 años|127720|0|127720|18988|127035|2566|835|0|0
28|V|30 a 34 años|153773|0|153773|41837|152874|4488|1901|0|0
28|V|35 a 39 años|173709|1|173710|54022|172895|8944|3893|0|1
28|V|40 a 44 años|216680|0|216680|73232|215418|15276|6584|0|0
28|V|45 a 49 años|259835|1|259836|93882|256416|22539|9686|0|1
28|V|50 a 54 años|241714|1|241714|89490|237745|23670|11587|0|1
28|V|55 a 59 años|213280|4|213280|74538|209801|21198|11183|0|4
28|V|60 a 64 años|175722|5|175723|63833|172666|17126|8101|0|5
28|V|65 a 69 años|137722|7|137722|46560|135127|7711|3694|0|7
28|V|70 a 74 años|109900|10|109900|32338|107939|3391|1865|0|10
28|V|Más de 74 años|159111|32|159111|73949|149777|2252|1000|0|32
29|M|15 a 17 años|644|0|644|644|0|0|0|0|0
29|M|18 a 20 años|8272|0|8272|1192|7669|0|0|0|0
29|M|21 a 24 años|21037|0|21037|1459|20820|18|1|0|0
29|M|25 a 29 años|29755|0|29755|2510|29627|35|22|0|0
29|M|30 a 34 años|37087|0|37087|8353|36804|74|50|0|0
29|M|35 a 39 años|45078|0|45078|11776|44726|249|136|0|0
29|M|40 a 44 años|55126|0|55126|16802|54461|509|253|0|0
29|M|45 a 49 años|58109|0|58109|19314|56749|640|174|0|0
29|M|50 a 54 años|51967|1|51967|17849|50151|717|138|0|1
29|M|55 a 59 años|45054|0|45054|12809|43385|795|85|0|0
29|M|60 a 64 años|33840|1|33840|8301|32594|711|41|0|1
29|M|65 a 69 años|23540|0|23540|4697|22793|421|18|0|0
29|M|70 a 74 años|13999|0|13999|2151|13692|101|6|0|0
29|M|Más de 74 años|10757|0|10757|2117|10462|41|5|0|0
29|V|15 a 17 años|2032|1|2033|2032|0|0|0|0|1
29|V|18 a 20 años|12884|5|12885|3913|11404|3|0|0|5
29|V|21 a 24 años|25889|0|25889|5482|25269|300|4|0|0
29|V|25 a 29 años|34795|1|34796|8951|34432|973|134|0|1
29|V|30 a 34 años|40246|0|40246|19553|39692|1809|358|0|0
29|V|35 a 39 años|45901|0|45901|25632|45370|3724|872|0|0
29|V|40 a 44 años|56171|0|56171|33092|55222|5849|1595|0|0
29|V|45 a 49 años|64400|1|64400|38922|62433|7953|2431|0|1
29|V|50 a 54 años|61188|3|61189|38766|58574|8194|3057|0|3
29|V|55 a 59 años|56695|4|56695|35643|53717|7391|3077|0|4
29|V|60 a 64 años|47304|13|47305|30151|44518|5939|2172|0|13
29|V|65 a 69 años|37940|9|37940|23195|35606|2830|959|0|9
